Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
23,Philadelphia Flyers,Jukka Seppo,FI,LW,,1986,,Vassa Sport (Finland),,,,,,,,,,,,,,
24,New Jersey Devils,Todd Copeland,US,D,,1986,,Belmont Hill (High-MA),,,,,,,,,,,,,,
25,Pittsburgh Penguins,Dave Capuano\capuada01,US,LW,18,1986,1994,Mount St. Charles (High-RI),104,17,38,55,-15,56,,,,,,,2.9,
26,Buffalo Sabres,Greg Brown\browngr01,US,D,18,1986,1995,St. Mark's (High-MA),94,4,14,18,-23,86,,,,,,,2.6,
27,Montreal Canadiens,Benoit Brunet\brunebe01,CA,LW,18,1986,2002,Hull (QMJHL),539,101,161,262,45,229,,,,,,,22,
28,Philadelphia Flyers,Kent Hawley,CA,C,,1986,,Ottawa (OHL),,,,,,,,,,,,,,
29,Winnipeg Jets,Teppo Numminen\nummite01,FI,D,18,1986,2009,Tappara Tampere (Finland),1372,117,520,637,56,513,,,,,,,108.9,
30,Minnesota North Stars,Neil Wilkinson\wilkine01,CA,D,19,1986,1999,Selkirk,460,16,67,83,-93,813,,,,,,,14.4,
31,St. Louis Blues,Mike Posma,US,D,,1986,,Buffalo Jr. (OJHL),,,,,,,,,,,,,,
32,Hartford Whalers,Marc Laforge\laforma02,CA,LW,18,1986,1994,Kingston (OHL),14,0,0,0,-3,64,,,,,,,0.3,
33,Minnesota North Stars,Dean Kolstad\kolstde01,CA,D,18,1986,1993,Prince Albert (WHL),40,1,7,8,-16,69,,,,,,,1.2,
34,Boston Bruins,Pekka Tirkkonen,FI,C,,1986,,Sapko (Finland-2),,,,,,,,,,,,,,
35,Chicago Blackhawks,Mark Kurzawski,US,D,,1986,,Windsor (OHL),,,,,,,,,,,,,,
36,Toronto Maple Leafs,Darryl Shannon\shannda01,CA,D,18,1986,2001,Windsor (OHL),544,28,111,139,30,523,,,,,,,32,
37,Calgary Flames,Brian Glynn\glynnbr01,DE,D,18,1986,1997,Saskatoon (WHL),431,25,79,104,-59,410,,,,,,,17.9,
38,New York Islanders,Dennis Vaske\vaskede01,US,D,18,1986,1999,Armstrong (High-MN),235,5,41,46,31,253,,,,,,,12.3,
39,Quebec Nordiques,Jean-Marc Routhier\routhje01,CA,RW,18,1986,1990,Hull (QMJHL),8,0,0,0,-3,9,,,,,,,-0.3,
40,Washington Capitals,Steve Seftel\seftest01,CA,LW,18,1986,1991,Kingston (OHL),4,0,0,0,-2,2,,,,,,,-0.1,
41,Quebec Nordiques,Stephane Guerard\guerast01,CA,D,18,1986,1990,Shawinigan (QMJHL),34,0,0,0,-12,40,,,,,,,0.5,
42,Edmonton Oilers,Jamie Nichols,CA,LW,,1986,,Portland (WHL),,,,,,,,,,,,,,
43,Detroit Red Wings,Derek Mayer\mayerde01,CA,D,19,1986,1994,Denver (WCHA),17,2,2,4,-16,8,,,,,,,-0.1,
44,Los Angeles Kings,Denis Larocque\larocde01,CA,D,18,1986,1988,Guelph (OHL),8,0,1,1,-4,18,,,,,,,0,
45,New Jersey Devils,Janne Ojanen\ojaneja01,FI,C,18,1986,1993,Tappara Tampere (Finland),98,21,23,44,-8,28,,,,,,,2,
46,Pittsburgh Penguins,Brad Aitken\aitkebr01,CA,LW,18,1986,1991,Sault Ste. Marie (OHL),14,1,3,4,-2,25,,,,,,,-0.1,
47,Buffalo Sabres,Bob Corkum\corkubo01,US,C,18,1986,2002,U. of Maine (H-East),720,97,103,200,-73,281,,,,,,,6.3,
48,Toronto Maple Leafs,Sean Boland,CA,D,,1986,,Toronto (OHL),,,,,,,,,,,,,,
49,Vancouver Canucks,Don Gibson\gibsodo02,CA,D,18,1986,1991,Winkler (MJHL),14,0,3,3,-1,20,,,,,,,0.6,
50,Winnipeg Jets,Esa Palosaari,FI,RW,,1986,,Karpat Oulu (Finland),,,,,,,,,,,,,,
51,New York Rangers,Bret Walter,CA,C,,1986,,U. of Alberta (CWUAA),,,,,,,,,,,,,,
52,St. Louis Blues,Tony Hejna,US,LW,,1986,,Nichols (High-NY),,,,,,,,,,,,,,
53,New York Rangers,Shawn Clouston,CA,RW,,1986,,U. of Alberta (CWUAA),,,,,,,,,,,,,,
54,Minnesota North Stars,Rick Bennett\benneri01,US,LW,19,1986,1992,Wilbraham Monson (High-MA),15,1,1,2,-6,13,,,,,,,-0.3,
55,Minnesota North Stars,Rob Zettler\zettlro01,CA,D,18,1986,2002,Sault Ste. Marie (OHL),569,5,65,70,-121,920,,,,,,,14.9,
56,Buffalo Sabres,Kevin Kerr,CA,RW,,1986,,Windsor (OHL),,,,,,,,,,,,,,
57,Montreal Canadiens,Jyrki Lumme\lummejy01,FI,D,20,1986,2003,Ilves Tampere (Finland),985,114,354,468,76,620,,,,,,,79.8,
58,Minnesota North Stars,Brad Turner\turnebr01,CA,D,18,1986,1992,Calgary (WHL),3,0,0,0,1,0,,,,,,,0.1,
59,New York Islanders,Bill Berg\bergbi01,CA,LW,18,1986,1999,Toronto (OHL),546,55,67,122,-49,488,,,,,,,0.1,
60,Washington Capitals,Shawn Simpson,CA,G,,1986,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
61,Washington Capitals,Jim Hrivnak\hrivnji01,CA,G,18,1986,1994,Merrimack (H-East),85,0,5,5,0,2,85,34,30,3,0.877,3.73,9.5,
62,New Jersey Devils,Marc Laniel,CA,D,,1986,,Oshawa (OHL),,,,,,,,,,,,,,
63,Edmonton Oilers,Ron Shudra\shudrro01,CA,D,18,1986,1988,Kamloops (WHL),10,0,5,5,5,6,,,,,,,0.8,
64,Detroit Red Wings,Tim Cheveldae\cheveti01,CA,G,18,1986,1997,Saskatoon (WHL),340,0,16,16,0,18,340,149,136,37,0.883,3.49,45.8,
65,Los Angeles Kings,Sylvain Couturier\coutusy01,CA,C,18,1986,1992,Laval (QMJHL),33,4,5,9,-6,4,,,,,,,-0.2,
66,New Jersey Devils,Anders Carlsson\carlsan01,SE,C,25,1986,1989,Sodertalje (Sweden-2),104,7,26,33,-12,34,,,,,,,-0.1,
67,Pittsburgh Penguins,Rob Brown\brownro01,CA,RW,18,1986,2000,Kamloops (WHL),543,190,248,438,-23,599,,,,,,,35.5,
68,Buffalo Sabres,David Baseggio,CA,D,,1986,,Yale (ECAC),,,,,,,,,,,,,,
69,Toronto Maple Leafs,Kent Hulst,CA,C,,1986,,Windsor (OHL),,,,,,,,,,,,,,
70,Vancouver Canucks,Ron Stern\sternro01,CA,RW,19,1986,2000,Longueuil (QMJHL),638,75,86,161,-44,2077,,,,,,,4,
71,Winnipeg Jets,Hannu Jarvenpaa\jarveha01,FI,RW,23,1986,1989,Karpat Oulu (Finland),114,11,26,37,-18,81,,,,,,,0.2,
72,New York Rangers,Mark Janssens\janssma01,CA,C,18,1986,2001,Regina (WHL),711,40,73,113,-137,1422,,,,,,,-7.9,
73,St. Louis Blues,Glen Featherstone\feathgl01,CA,D,18,1986,1997,Windsor (OHL),384,19,61,80,16,939,,,,,,,21,
74,Hartford Whalers,Brian Chapman\chapmbr01,CA,D,18,1986,1991,Belleville (OHL),3,0,0,0,0,29,,,,,,,0.1,
75,Minnesota North Stars,Kirk Tomlinson\tomliki01,CA,C,18,1986,1988,Hamilton (OHL),1,0,0,0,0,0,,,,,,,0,
76,Boston Bruins,Dean Hall,CA,C,,1986,,St. James (MJHL),,,,,,,,,,,,,,
77,Chicago Blackhawks,Frantisek Kucera\kucerfr01,CZ,D,18,1986,2002,Sparta Praha (Czech),465,24,95,119,13,251,,,,,,,27.9,
78,Montreal Canadiens,Brent Bobyck,CA,LW,,1986,,Notre Dame,,,,,,,,,,,,,,
79,Calgary Flames,Tom Quinlan,US,RW,,1986,,Hill Murray (High-MN),,,,,,,,,,,,,,
80,New York Islanders,Shawn Byram\byramsh01,CA,LW,18,1986,1992,Regina (WHL),5,0,0,0,-2,14,,,,,,,-0.2,
81,Quebec Nordiques,Ron Tugnutt\tugnuro01,CA,G,18,1986,2004,Peterborough (OHL),537,0,7,7,0,12,537,186,239,62,0.895,3.05,78.9,
82,Washington Capitals,Erin GinnelI,CA,C,,1986,,Calgary (WHL),,,,,,,,,,,,,,
83,Philadelphia Flyers,Mark Bar,CA,D,,1986,,Peterborough (OHL),,,,,,,,,,,,,,
84,Edmonton Oilers,Dan Currie\currida01,CA,LW,18,1986,1994,Sault Ste. Marie (OHL),22,2,1,3,-6,4,,,,,,,-0.4,
85,Detroit Red Wings,Johan Garpenlov\garpejo01,SE,LW,18,1986,2000,Nacka (Sweden),609,114,197,311,-65,276,,,,,,,19.4,
86,Los Angeles Kings,Dave Guden,US,LW,,1986,,Roxbury Latin (High-MA),,,,,,,,,,,,,,
87,St. Louis Blues,Michael Wolak,US,C,,1986,,Kitchener (OHL),,,,,,,,,,,,,,
88,Pittsburgh Penguins,Sandy Smith,US,C,,1986,,Brainerd (High-MN),,,,,,,,,,,,,,
89,Buffalo Sabres,Larry Rooney,US,LW,,1986,,Thayer Academy (High-MA),,,,,,,,,,,,,,
90,Toronto Maple Leafs,Scott Taylor,CA,D,,1986,,Kitchener (OHL),,,,,,,,,,,,,,
91,Vancouver Canucks,Eric Murano,CA,C,,1986,,Calgary (AJHL),,,,,,,,,,,,,,
92,Winnipeg Jets,Craig Endean\endeacr01,CA,LW,18,1986,1987,Seattle (WHL),2,0,1,1,2,0,,,,,,,0.1,
93,New York Rangers,Jeff Bloemberg\bloemje01,CA,D,18,1986,1992,North Bay (OHL),43,3,6,9,-2,25,,,,,,,2.4,
94,Montreal Canadiens,Eric Aubertin,CA,LW,,1986,,Granby (QMJHL),,,,,,,,,,,,,,
95,Hartford Whalers,Bill Horn,CA,G,,1986,,Western Michigan (CCHA),,,,,,,,,,,,,,
96,Minnesota North Stars,Jari Gronstrand\gronsja01,FI,D,23,1986,1991,Tappara Tampere (Finland),185,8,26,34,0,135,,,,,,,8.6,
97,Boston Bruins,Matt Pesklewis,CA,LW,,1986,,St. Albert (AJHL),,,,,,,,,,,,,,
98,Chicago Blackhawks,Lonnie Loach\loachlo01,CA,LW,18,1986,1994,Guelph (OHL),56,10,13,23,1,29,,,,,,,0.8,
99,Montreal Canadiens,Mario Milani,CA,RW,,1986,,Verdun (QMJHL),,,,,,,,,,,,,,
100,Calgary Flames,Scott Bloom,US,LW,,1986,,Burnsville (High-MN),,,,,,,,,,,,,,
101,New York Islanders,Dean Sexsmith,CA,C,,1986,,Brandon (WHL),,,,,,,,,,,,,,
102,Quebec Nordiques,Gerald Bzdel,CA,D,,1986,,Regina (WHL),,,,,,,,,,,,,,
103,Washington Capitals,John Purves\purvejo01,CA,RW,18,1986,1991,Hamilton (OHL),7,1,0,1,-3,0,,,,,,,-0.1,
104,New York Islanders,Todd McLellan\mclelto01,CA,C,18,1986,1988,Saskatoon (WHL),5,1,1,2,-1,0,,,,,,,0.1,
105,Edmonton Oilers,David Haas\haasda01,CA,LW,18,1986,1994,London (OHL),7,2,1,3,0,7,,,,,,,0.2,
106,Detroit Red Wings,Jay Stark,CA,D,,1986,,Portland (WHL),,,,,,,,,,,,,,
107,Los Angeles Kings,Robb Stauber\staubro01,US,G,18,1986,1995,Duluth-Denfield (High-MN),62,0,2,2,0,22,62,21,23,9,0.89,3.81,10.1,
108,New Jersey Devils,Troy Crowder\crowdtr01,CA,RW,18,1986,1997,Hamilton (OHL),150,9,7,16,-19,433,,,,,,,-2.5,
109,Pittsburgh Penguins,Jeff Daniels\danieje01,CA,LW,18,1986,2003,Oshawa (OHL),425,17,26,43,-31,83,,,,,,,-3.1,
110,Buffalo Sabres,Miguel Baldris,CA,D,,1986,,Shawinigan (QMJHL),,,,,,,,,,,,,,
111,Toronto Maple Leafs,Stephane Giguere,CA,LW,,1986,,St. Jean (QMJHL),,,,,,,,,,,,,,
112,Vancouver Canucks,Steve Herniman,CA,D,,1986,,Cornwall (OHL),,,,,,,,,,,,,,
113,Winnipeg Jets,Robertson Bateman,CA,RW,,1986,,St. Laurent,,,,,,,,,,,,,,
114,New York Rangers,Darren Turcotte\turcoda01,US,C,18,1986,2000,North Bay (OHL),635,195,216,411,-14,301,,,,,,,33.5,
115,St. Louis Blues,Mike O' Toole,CA,W,,1986,,Markham,,,,,,,,,,,,,,
116,Hartford Whalers,Joe Quinn,CA,RW,,1986,,Calgary (AJHL),,,,,,,,,,,,,,
117,Quebec Nordiques,Scott White,CA,D,,1986,,Michigan Tech (WCHA),,,,,,,,,,,,,,
118,Boston Bruins,Garth Premak,CA,D,,1986,,New Westminster (WCHL),,,,,,,,,,,,,,
119,Chicago Blackhawks,Mario Doyon\doyonma01,CA,D,18,1986,1991,Drummondville (QMJHL),28,3,4,7,-2,16,,,,,,,1.2,
120,Montreal Canadiens,Steve Bisson,CA,D,,1986,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
121,Calgary Flames,John Parker,US,C,,1986,,White Bear Lake (High-MN),,,,,,,,,,,,,,
122,New York Islanders,Tony Schmalzbauer,US,D,,1986,,Hill Murray (High-MN),,,,,,,,,,,,,,
123,Quebec Nordiques,Morgan Samuelsson,SE,F,,1986,,Boden,,,,,,,,,,,,,,
124,Washington Capitals,Stefan Nilsson,SE,C,,1986,,Lulea (Sweden),,,,,,,,,,,,,,
125,Philadelphia Flyers,Steve Scheifele,CA,RW,,1986,,Stratford Jr. B (GOJHL),,,,,,,,,,,,,,
126,Edmonton Oilers,Jim Ennis\ennisji01,CA,D,19,1986,1988,Boston University (H-East),5,1,0,1,0,10,,,,,,,0.2,
127,Detroit Red Wings,Per Djoos\djoospe01,SE,D,18,1986,1993,Mora (Sweden-2),82,2,31,33,5,58,,,,,,,4.9,
128,Los Angeles Kings,Sean Krakiwsky,CA,RW,,1986,,Calgary (WHL),,,,,,,,,,,,,,
129,New Jersey Devils,Kevin Todd\toddke01,CA,C,18,1986,1998,Prince Albert (WHL),383,70,133,203,-17,225,,,,,,,12.4,
130,Pittsburgh Penguins,Doug Hobson,CA,D,,1986,,Prince Albert (WHL),,,,,,,,,,,,,,
131,Buffalo Sabres,Mike Hartman\hartmmi01,US,LW,19,1986,1995,North Bay (OHL),397,43,35,78,-34,1388,,,,,,,-1.4,
132,Toronto Maple Leafs,Danny Hie,CA,C,,1986,,Ottawa (OHL),,,,,,,,,,,,,,
133,Vancouver Canucks,Jon Helgeson,US,C,,1986,,Roseau (High-MN),,,,,,,,,,,,,,
134,Quebec Nordiques,Mark Vermette\vermema01,CA,RW,18,1986,1992,Lake Superior State (CCHA),67,5,13,18,-31,33,,,,,,,-0.7,
135,New York Rangers,Robb Graham,US,RW,,1986,,Guelph (OHL),,,,,,,,,,,,,,
136,St. Louis Blues,Andy May,CA,,,1986,,Bramalea Jr. B,,,,,,,,,,,,,,
137,Hartford Whalers,Steve Torrel,US,C,,1986,,Hibbing (High-MN),,,,,,,,,,,,,,
138,New York Islanders,Will Anderson,CA,,,1986,,Victoria (WHL),,,,,,,,,,,,,,
139,Boston Bruins,Paul Beraldo\beralpa01,CA,RW,18,1986,1989,Sault Ste. Marie (OHL),10,0,0,0,-5,4,,,,,,,-0.4,
140,Chicago Blackhawks,Mike Hudson\hudsomi01,CA,C/LW,19,1986,1997,Sudbury (OHL),416,49,87,136,-36,414,,,,,,,3.1,
141,Montreal Canadiens,Lyle Odelein\odelely01,CA,D,18,1986,2006,Moose Jaw (WHL),1056,50,202,252,29,2316,,,,,,,60.4,
142,Calgary Flames,Rick Lessard\lessari01,CA,D,18,1986,1992,Ottawa (OHL),15,0,4,4,-7,18,,,,,,,0.4,
143,New York Islanders,Rich Pilon\pilonri01,CA,D,18,1986,2002,Prince Albert AAA (WHL),631,8,69,77,-48,1745,,,,,,,19.5,
144,Quebec Nordiques,Jean F. Nault,CA,C,,1986,,Granby (QMJHL),,,,,,,,,,,,,,
145,Washington Capitals,Peter Choma,CA,RW,,1986,,Belleville (OHL),,,,,,,,,,,,,,
146,Philadelphia Flyers,Sami Wahlsten,FI,W,,1986,,TPS Turku (Finland),,,,,,,,,,,,,,
147,Edmonton Oilers,Ivan Matulik,SK,LW,,1986,,Slovan Bratislava (KHL),,,,,,,,,,,,,,
148,Detroit Red Wings,Dean Morton\mortode01,CA,D,18,1986,1990,Oshawa (OHL),1,1,0,1,-1,2,,,,,,,0.1,
149,Los Angeles Kings,Rene Chapdelaine\chapdre01,CA,D,19,1986,1993,Lake Superior State (CCHA),32,0,2,2,-5,32,,,,,,,0.5,
150,New Jersey Devils,Ryan Pardoski,CA,LW,,1986,,Calgary (AJHL),,,,,,,,,,,,,,
151,Pittsburgh Penguins,Steve Rohlik,US,,,1986,,Hill Murray (High-MN),,,,,,,,,,,,,,
152,Buffalo Sabres,Francois Guay\guayfr01,CA,C,18,1986,1990,Laval (QMJHL),1,0,0,0,0,0,,,,,,,0,
153,Toronto Maple Leafs,Stephen Brennan,US,W,,1986,,New Prep (High-MA),,,,,,,,,,,,,,
154,Vancouver Canucks,Jeff Noble,CA,C,,1986,,Kitchener (OHL),,,,,,,,,,,,,,
155,Winnipeg Jets,Frank Furlan,CA,G,,1986,,Sherwood Park (AJHL),,,,,,,,,,,,,,
156,New York Rangers,Barry Chyzowski,CA,C,,1986,,St. Albert (AJHL),,,,,,,,,,,,,,
157,St. Louis Blues,Randy Skarda\skardra01,US,D,18,1986,1992,St. Thomas Academy (High-MN),26,0,5,5,2,11,,,,,,,1.3,
158,Hartford Whalers,Ron Hoover\hoovero01,CA,C,19,1986,1992,Western Michigan (CCHA),18,4,0,4,-2,31,,,,,,,0.1,
159,Minnesota North Stars,Scott Mathias,US,C,,1986,,Denver (WCHA),,,,,,,,,,,,,,
160,Boston Bruins,Brian Ferreira,US,RW,,1986,,Falmouth (High-MA),,,,,,,,,,,,,,
161,Chicago Blackhawks,Marty Nanne,US,RW,,1986,,Minnesota (WCHA),,,,,,,,,,,,,,
162,Montreal Canadiens,Rick Hayward\haywari01,US,D,20,1986,1991,Hull (QMJHL),4,0,0,0,0,5,,,,,,,0.1,
163,Calgary Flames,Mark Olsen,US,D,,1986,,Colorado College (WCHA),,,,,,,,,,,,,,
164,New York Islanders,Peter Harris,US,G,,1986,,Haverhill (High-MA),,,,,,,,,,,,,,
165,Quebec Nordiques,Keith Miller,CA,LW,,1986,,Guelph (OHL),,,,,,,,,,,,,,
166,Washington Capitals,Lee Davidson,CA,C,,1986,,Penticton (BCHL),,,,,,,,,,,,,,
167,Philadelphia Flyers,Murray Baron\baronmu01,CA,D,19,1986,2004,Vernon (BCHL),988,35,94,129,-57,1309,,,,,,,34.5,
168,Edmonton Oilers,Nicolas Beaulieu,CA,LW,,1986,,Drummondville (QMJHL),,,,,,,,,,,,,,
169,Detroit Red Wings,Marc Potvin\potvima01,CA,RW,19,1986,1996,Stratford Jr. B (GOJHL),121,3,5,8,-25,456,,,,,,,-3,
170,Los Angeles Kings,Trevor Pochipinski,CA,D,,1986,,Penticton (BCHL),,,,,,,,,,,,,,
171,New Jersey Devils,Scott McCormack,US,,,1986,,St. Paul's (High-NH),,,,,,,,,,,,,,
172,Pittsburgh Penguins,Dave McLlwain\mcllwda01,CA,C/RW,19,1986,1997,North Bay (OHL),501,100,107,207,-126,292,,,,,,,7.9,
173,Buffalo Sabres,Shawn Whitham,CA,D,,1986,,Providence (H-East),,,,,,,,,,,,,,
174,Toronto Maple Leafs,Brian Bellefeuille,US,LW,,1986,,Canterbury (High-CT),,,,,,,,,,,,,,
175,Vancouver Canucks,Matt Merton,US,G,,1986,,Stratford Jr. B (GOJHL),,,,,,,,,,,,,,
176,Winnipeg Jets,Mark Green,US,C,,1986,,New Hampton School (High-NH),,,,,,,,,,,,,,
177,New York Rangers,Pat Scanlon,US,,,1986,,Cretin-Derham (High-MN),,,,,,,,,,,,,,
178,St. Louis Blues,Martyn Ball,CA,LW,,1986,,St. Michael's Jr. B (OJHL),,,,,,,,,,,,,,
179,Hartford Whalers,Robert Glasgow,CA,RW,,1986,,Sherwood Park (AJHL),,,,,,,,,,,,,,
180,Minnesota North Stars,Lance Pitlick\pitlila01,US,D,18,1986,2002,Cooper (High-MN),393,16,33,49,-8,298,,,,,,,15.8,
181,Boston Bruins,Jeff Flaherty,US,RW,,1986,,Weymouth (High-MA),,,,,,,,,,,,,,
182,Chicago Blackhawks,Geoff Benic,CA,LW,,1986,,Windsor (OHL),,,,,,,,,,,,,,
183,Montreal Canadiens,Antonin Routa,CZ,D,,1986,,,,,,,,,,,,,,,,
184,Calgary Flames,Scott Sharples\sharpsc01,CA,G,18,1986,1992,Penticton (BCHL),1,0,0,0,0,0,1,0,0,1,0.9,3.69,0.3,
185,New York Islanders,Jeff Jablonski,US,LW,,1986,,London Jr. B,,,,,,,,,,,,,,
186,Quebec Nordiques,Pierre Millier,CA,D,,1986,,Chicoutimi (QMJHL),,,,,,,,,,,,,,
187,Washington Capitals,Tero Toivola,FI,W,,1986,,Tappara Tampere (Finland),,,,,,,,,,,,,,
188,Philadelphia Flyers,Blaine Rude,US,RW,,1986,,Fergus Falls,,,,,,,,,,,,,,
189,Edmonton Oilers,Mike Greenlay\greenmi01,BR,G,18,1986,1990,Calgary Midget AAA,2,0,1,0,0,0,2,0,0,0,0.765,11.75,-0.1,
190,Detroit Red Wings,Scott King\kingsc01,CA,G,19,1986,1992,Vernon (BCHL),2,0,0,0,0,0,2,0,0,0,0.813,2.93,0,
191,Los Angeles Kings,Paul Kelly,CA,D,,1986,,Guelph (OHL),,,,,,,,,,,,,,
192,New Jersey Devils,Frederic Chabot\chabofr01,CA,G,18,1986,1999,St. Foy Midget AAA,32,0,0,0,0,2,32,4,8,4,0.894,2.96,2.8,
193,Pittsburgh Penguins,Kelly Cain,CA,C,,1986,,London (OHL),,,,,,,,,,,,,,
194,Buffalo Sabres,Kenton Rein,CA,G,,1986,,Prince Albert (WHL),,,,,,,,,,,,,,
195,Toronto Maple Leafs,Sean Davidson,CA,RW,,1986,,Toronto (OHL),,,,,,,,,,,,,,
196,Vancouver Canucks,Marc Lyons,CA,D,,1986,,Kingston (OHL),,,,,,,,,,,,,,
197,Winnipeg Jets,John Blue\bluejo01,US,G,20,1986,1996,Minnesota (WCHA),46,0,2,2,0,13,46,16,18,7,0.89,3,6,
198,New York Rangers,Joe Ranger,CA,D,,1986,,London (OHL),,,,,,,,,,,,,,
199,St. Louis Blues,Rod Thacker,CA,D,,1986,,Hamilton (OHL),,,,,,,,,,,,,,
200,Hartford Whalers,Sean Evoy,CA,G,,1986,,Cornwall (OHL),,,,,,,,,,,,,,
201,Minnesota North Stars,Dan Keczmer\keczmda01,US,D,18,1986,2000,Detroit Little Caesar's,235,8,38,46,-10,212,,,,,,,9.8,
202,Boston Bruins,Greg Hawgood\hawgogr01,CA,D,18,1986,2002,Kamloops (WHL),474,60,164,224,26,426,,,,,,,37.6,
203,Chicago Blackhawks,Glen Lowes,CA,,,1986,,Toronto (OHL),,,,,,,,,,,,,,
204,Montreal Canadiens,Eric Bohemier,CA,G,,1986,,Hull (QMJHL),,,,,,,,,,,,,,
205,Calgary Flames,Doug Pickell,CA,LW,,1986,,Kamloops (WHL),,,,,,,,,,,,,,
206,New York Islanders,Kerry Clark,CA,RW,,1986,,Saskatoon (WHL),,,,,,,,,,,,,,
207,Quebec Nordiques,Chris Lappin,US,D,,1986,,Canterbury (High-CT),,,,,,,,,,,,,,
208,Washington Capitals,Bobby Babcock\babcobo01,CA,D,18,1986,1993,Sault Ste. Marie (OHL),2,0,0,0,0,2,,,,,,,0.1,
209,Philadelphia Flyers,Shaun Sabol\sabolsh01,US,D,20,1986,1990,St. Paul (USHL),2,0,0,0,0,0,,,,,,,0.1,
210,Edmonton Oilers,Matt Lanza,US,D,,1986,,Winthrop (High-MA),,,,,,,,,,,,,,
211,Detroit Red Wings,Tom Bissett\bisseto01,US,C,20,1986,1991,Michigan Tech (WCHA),5,0,0,0,-4,0,,,,,,,-0.3,
212,Los Angeles Kings,Russ Mann,US,D,,1986,,St. Lawrence (ECAC),,,,,,,,,,,,,,
213,New Jersey Devils,John Andersen,CA,LW,,1986,,Oshawa (OHL),,,,,,,,,,,,,,
214,Pittsburgh Penguins,Stan Drulia\drulist01,US,RW,18,1986,2001,Belleville (OHL),126,15,27,42,-28,52,,,,,,,1.6,
215,Buffalo Sabres,Tony Arndt,CA,D,,1986,,Portland (WHL),,,,,,,,,,,,,,
