Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
71,Detroit Red Wings,Kasper Kotkansalo,FI,D,18,2017,,Sioux Falls (USHL),,,,,,,,,,,,,,
72,Los Angeles Kings,Matt Villalta,CA,G,18,2017,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
73,Carolina Hurricanes,Stelio Mattheos,CA,RW,18,2017,,Brandon (WHL),,,,,,,,,,,,,,
74,Winnipeg Jets,Johnathan Kovacevic,CA,D,20,2017,2022,Merrimack (H-East),4,0,0,0,1,2,,,,,,,0.1,
75,Arizona Coyotes,Nate Schnarr,CA,C,18,2017,,Guelph (OHL),,,,,,,,,,,,,,
76,Tampa Bay Lightning,Alexei Lipanov,RU,C,18,2017,,Balashikha (RUSSIA-2),,,,,,,,,,,,,,
77,New York Islanders,Benjamin Mirageas,US,D,18,2017,,Chicago (USHL),,,,,,,,,,,,,,
78,Edmonton Oilers,Stuart Skinner,CA,G,18,2017,2022,Lethbridge (WHL),14,0,0,0,0,0,14,7,6,0,0.909,2.8,2.3,
79,Detroit Red Wings,Lane Zablocki,CA,RW,18,2017,,Red Deer (WHL),,,,,,,,,,,,,,
80,Philadelphia Flyers,Kirill Ustimenko,BY,G,18,2017,,Dynamo St. Petersburg 2 (Russia-Jr.),,,,,,,,,,,,,,
81,New Jersey Devils,Reilly Walsh,US,D,18,2017,2022,Proctor Academy (High-NH),1,0,1,1,0,0,,,,,,,0.1,
82,Arizona Coyotes,Cameron Crotty,CA,D,18,2017,,Brockville (CCHL),,,,,,,,,,,,,,
83,Detroit Red Wings,Zach Gallant,CA,C,18,2017,,Peterborough (OHL),,,,,,,,,,,,,,
84,Edmonton Oilers,Dmitri Samorukov,RU,D,18,2017,2022,Guelph (OHL),1,0,0,0,-2,0,,,,,,,-0.1,
85,Minnesota Wild,Ivan Lodnia,US,RW,18,2017,,Erie (OHL),,,,,,,,,,,,,,
86,Columbus Blue Jackets,Daniil Tarasov,RU,G,18,2017,2022,Ufa 2 (Russia-Jr.),4,0,0,0,0,0,4,0,2,0,0.937,2.4,0.9,
87,Montreal Canadiens,Cale Fleury,CA,D,18,2017,2022,Kootenay (WHL),50,1,0,1,-7,6,,,,,,,0.3,
88,Detroit Red Wings,Keith Petruzzelli,US,G,18,2017,,Muskegon (USHL),,,,,,,,,,,,,,
89,Buffalo Sabres,Oskari Laaksonen,FI,D,18,2017,,Ilves Jr. (Finland-Jr.),,,,,,,,,,,,,,
90,Chicago Blackhawks,Evan Barratt,US,C,18,2017,,USA U-18 (USNTDP),,,,,,,,,,,,,,
91,Anaheim Ducks,Jack Badini,US,C,19,2017,,Chicago (USHL),,,,,,,,,,,,,,
92,Nashville Predators,David Farrance,US,D,18,2017,2021,USA U-18 (USNTDP),2,0,0,0,3,0,,,,,,,0.3,
93,Pittsburgh Penguins,Clayton Phillips,US,D,18,2017,,Fargo (USHL),,,,,,,,,,,,,,
94,Colorado Avalanche,Nick Henry,CA,RW,18,2017,,Regina (WHL),,,,,,,,,,,,,,
95,Vancouver Canucks,Jack Rathbone,US,D,18,2017,2022,Dexter School (High-MA),17,1,2,3,-4,2,,,,,,,0.4,
96,Vegas Golden Knights,Maksim Zhukov,RU,G,18,2017,,Green Bay (USHL),,,,,,,,,,,,,,
97,Minnesota Wild,Mason Shaw,CA,C,18,2017,2022,Medicine Hat (WHL),3,0,0,0,-2,5,,,,,,,-0.1,
98,New Jersey Devils,Nikita Popugaev,RU,LW,18,2017,,Prince George (WHL),,,,,,,,,,,,,,
99,Buffalo Sabres,Jacob Bryson,CA,D,19,2017,2022,Providence (H-East),111,2,17,19,-10,24,,,,,,,4.1,
100,Detroit Red Wings,Malte Setkov,DK,D,18,2017,,Malmo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
101,Dallas Stars,Liam Hawel,CA,C,18,2017,,Guelph (OHL),,,,,,,,,,,,,,
102,San Jose Sharks,Scott Reedy,US,C,18,2017,2022,USA U-18 (USNTDP),35,7,2,9,-8,10,,,,,,,0.8,
103,Los Angeles Kings,Michael Anderson,US,D,18,2017,2022,Waterloo (USHL),117,4,16,20,10,38,,,,,,,6.2,
104,Carolina Hurricanes,Eetu Makiniemi,FI,G,18,2017,,Jokerit Jr. (Finland-Jr.),,,,,,,,,,,,,,
105,Winnipeg Jets,Santeri Virtanen,FI,C,18,2017,,TPS Jr. (Finland-Jr.),,,,,,,,,,,,,,
106,Philadelphia Flyers,Matthew Strome,CA,LW,18,2017,,Hamilton (OHL),,,,,,,,,,,,,,
107,Philadelphia Flyers,Maksim Sushko,BY,RW,18,2017,2021,Owen Sound (OHL),2,0,0,0,-1,0,,,,,,,-0.1,
108,Arizona Coyotes,Noel Hoefenmayer,CA,D,18,2017,,Ottawa (OHL),,,,,,,,,,,,,,
109,Calgary Flames,Adam Ruzicka,SK,C,18,2017,2022,Sarnia (OHL),31,5,6,11,10,12,,,,,,,1.4,
110,Toronto Maple Leafs,Ian Scott,CA,G,18,2017,,Prince Albert (WHL),,,,,,,,,,,,,,
111,Boston Bruins,Jeremy Swayman,US,G,18,2017,2022,Sioux Falls (USHL),51,0,0,0,0,6,51,30,17,3,0.92,2.23,9.5,
112,Chicago Blackhawks,Tim Soderlund,SE,C/LW,19,2017,,Skelleftea (Sweden),,,,,,,,,,,,,,
113,St. Louis Blues,Alexey Toropchenko,RU,RW,18,2017,2022,MVD Balashikha 2 (Russia-Jr.),28,2,0,2,-9,15,,,,,,,-0.5,
114,Colorado Avalanche,Petr Kvaca,CZ,G,20,2017,,C Budejovice (Czech-2),,,,,,,,,,,,,,
115,Edmonton Oilers,Ostap Safin,CZ,RW,18,2017,,Sparta Jr. (Czech-Jr.),,,,,,,,,,,,,,
116,Minnesota Wild,Bryce Misley,CA,C,18,2017,,Oakville (OJHL),,,,,,,,,,,,,,
117,Columbus Blue Jackets,Emil Bemstrom,SE,C,18,2017,2022,Leksand Jr. (Sweden-Jr.),117,19,17,36,-9,12,,,,,,,3.1,
118,Los Angeles Kings,Markus Phillips,CA,D,18,2017,,Owen Sound (OHL),,,,,,,,,,,,,,
119,Chicago Blackhawks,Roope Laavainen,FI,D,19,2017,,Jokerit Jr. (Finland-Jr.),,,,,,,,,,,,,,
120,Washington Capitals,Tobias Geisser,CH,D,18,2017,,Zug Academy (SWISS-2),,,,,,,,,,,,,,
121,Ottawa Senators,Drake Batherson,US,C,19,2017,2022,Cape Breton (QMJHL),145,40,57,97,-27,59,,,,,,,9,
122,Anaheim Ducks,Kyle Olson,CA,RW,18,2017,,Tri-City (WHL),,,,,,,,,,,,,,
123,New York Rangers,Brandon Crawley,US,D,20,2017,,London (OHL),,,,,,,,,,,,,,
124,Toronto Maple Leafs,Vladislav Kara,RU,LW,19,2017,,Bars Kazan (RUSSIA-2),,,,,,,,,,,,,,
125,Colorado Avalanche,Igor Shvyrev,RU,C,19,2017,,Magnitogorsk 2 (Russia-Jr.),,,,,,,,,,,,,,
126,Arizona Coyotes,Michael Karow,US,D,18,2017,,Youngstown (USHL),,,,,,,,,,,,,,
127,Vegas Golden Knights,Lucas Elvenes,SE,C RW,18,2017,,Rogle Jr. (Sweden-Jr.),,,,,,,,,,,,,,
128,Arizona Coyotes,Tyler Steenbergen,CA,C,19,2017,,Swift Current (WHL),,,,,,,,,,,,,,
129,New Jersey Devils,Gilles Senn,CH,G,21,2017,2020,Davos (Swiss),2,0,0,0,0,0,2,0,1,0,0.902,3.42,0.2,
130,St. Louis Blues,David Noel,CA,D,18,2017,,Val D'Or (QMJHL),,,,,,,,,,,,,,
131,Detroit Red Wings,Cole Fraser,CA,D,18,2017,,Peterborough (OHL),,,,,,,,,,,,,,
132,Dallas Stars,Jacob Peterson,SE,C,18,2017,2022,Frolunda Jr. (Sweden-Jr.),65,12,5,17,-1,12,,,,,,,1.7,
133,Florida Panthers,Tyler Inamoto,US,D,18,2017,,USA U-18 (USNTDP),,,,,,,,,,,,,,
134,Los Angeles Kings,Cole Hults,US,D,19,2017,,Madison (USHL),,,,,,,,,,,,,,
135,Vancouver Canucks,Kristoffer Gunnarsson,SE,D,20,2017,,Frolunda (Sweden),,,,,,,,,,,,,,
136,Winnipeg Jets,Leon Gawanke,DE,D,18,2017,,Cape Breton (QMJHL),,,,,,,,,,,,,,
137,Philadelphia Flyers,Noah Cates,US,LW,18,2017,2022,Stillwater (High-MN),16,5,4,9,4,4,,,,,,,1.2,
138,Los Angeles Kings,Drake Rymsha,US,C,19,2017,2021,Sarnia (OHL),1,0,0,0,1,0,,,,,,,0,
139,New York Islanders,Sebastian Aho,SE,D,21,2017,2022,Skelleftea (Sweden),61,4,14,18,-12,18,,,,,,,2.3,
140,Calgary Flames,Zach Fischer,CA,RW,20,2017,,Medicine Hat (WHL),,,,,,,,,,,,,,
141,Toronto Maple Leafs,Fedor Gordeev,RU,D,18,2017,,Flint (OHL),,,,,,,,,,,,,,
142,Vegas Golden Knights,Jonathan Dugan,US,LW,19,2017,,Northwood School (HIGH-NY),,,,,,,,,,,,,,
143,New Jersey Devils,Marian Studenic,SK,RW,18,2017,2022,Hamilton (OHL),41,3,3,6,-9,10,,,,,,,-0.2,
144,Chicago Blackhawks,Parker Foo,CA,LW,19,2017,,Brooks (AJHL),,,,,,,,,,,,,,
145,New York Rangers,Calle Sjalin,SE,D,18,2017,,Ostersund (SWEDEN-3),,,,,,,,,,,,,,
146,Edmonton Oilers,Kirill Maksimov,RU,RW,18,2017,,Niagara (OHL),,,,,,,,,,,,,,
147,Minnesota Wild,Jacob Golden,CA,D,18,2017,,London (OHL),,,,,,,,,,,,,,
148,Columbus Blue Jackets,Kale Howarth,CA,LW,20,2017,,Trail (BCHL),,,,,,,,,,,,,,
149,Montreal Canadiens,Jarret Tyszka,CA,D,18,2017,,Seattle (WHL),,,,,,,,,,,,,,
150,Chicago Blackhawks,Jakub Galvas,CZ,D,18,2017,2022,Olomouc (Czech),6,0,0,0,0,0,,,,,,,0.2,
151,Washington Capitals,Sebastian Walfridsson,SE,D,18,2017,,Modo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
152,Pittsburgh Penguins,Jan Drozg,SI,LW,18,2017,,Leksand U18 (Sweden-Jr.),,,,,,,,,,,,,,
153,Anaheim Ducks,Olle Eriksson Ek,SE,G,18,2017,,Farjestad Jr. (Sweden-Jr.),,,,,,,,,,,,,,
154,Nashville Predators,Tomas Vomacka,CZ,G,18,2017,,Corpus Christi (NAHL),,,,,,,,,,,,,,
155,Pittsburgh Penguins,Linus Olund,SE,C,20,2017,,Brynas (Sweden),,,,,,,,,,,,,,
156,Colorado Avalanche,Denis Smirnov,RU,RW,20,2017,,Penn State (Big Ten),,,,,,,,,,,,,,
157,New York Rangers,Dominik Lakatos,CZ,C,20,2017,,Liberec (Czech),,,,,,,,,,,,,,
158,Vegas Golden Knights,Nick Campoli,CA,C,18,2017,,North York (OJHL),,,,,,,,,,,,,,
159,San Jose Sharks,Jacob McGrew,US,RW,18,2017,,Spokane (WHL),,,,,,,,,,,,,,
160,New Jersey Devils,Aarne Talvitie,FI,C,18,2017,,Blues Jr. (Finland-Jr.),,,,,,,,,,,,,,
161,Vegas Golden Knights,Jiri Patera,CZ,G,18,2017,,Budejovice Jr. (Czech-Jr.),,,,,,,,,,,,,,
162,Detroit Red Wings,Johan Adams,US,RW,20,2017,,Fargo (USHL),,,,,,,,,,,,,,
163,Dallas Stars,Brett Davis,CA,RW,18,2017,,Kootenay (WHL),,,,,,,,,,,,,,
164,Detroit Red Wings,Reilly Webb,CA,D,18,2017,,Hamilton (OHL),,,,,,,,,,,,,,
165,New York Islanders,Arnaud Durandeau,CA,LW,18,2017,,Halifax (QMJHL),,,,,,,,,,,,,,
166,Carolina Hurricanes,Brendan De Jong,CA,D,19,2017,,Portland (WHL),,,,,,,,,,,,,,
167,Winnipeg Jets,Arvid Holm,SE,G,18,2017,,Karlskrona Jr. (Sweden-Jr.),,,,,,,,,,,,,,
168,Philadelphia Flyers,Olle Lycksell,SE,RW,18,2017,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
169,Tampa Bay Lightning,Nicklaus Perbix,US,D,19,2017,,Elk River (High-MN),,,,,,,,,,,,,,
170,Columbus Blue Jackets,Jonathan Davidsson,SE,RW,20,2017,2020,Djurgarden (Sweden),6,0,1,1,0,0,,,,,,,0,
171,Calgary Flames,D'Artagnan Joly,CA,RW,18,2017,,Baie-Comeau (QMJHL),,,,,,,,,,,,,,
172,Toronto Maple Leafs,Ryan Mcgregor,CA,C,18,2017,,Sarnia (OHL),,,,,,,,,,,,,,
173,Boston Bruins,Cedric Pare,CA,C,18,2017,,Saint John (QMJHL),,,,,,,,,,,,,,
174,New York Rangers,Morgan Barron,CA,C,18,2017,2022,St. Andrews College (HIGH-ON),32,3,3,6,-5,10,,,,,,,0.2,
175,St. Louis Blues,Trenton Bourque,CA,D,19,2017,,Owen Sound (OHL),,,,,,,,,,,,,,
176,Nashville Predators,Pavel Koltygin,RU,C,18,2017,,Drummondville (QMJHL),,,,,,,,,,,,,,
177,Edmonton Oilers,Skyler Brind'Amour,US,C,18,2017,,Selects Academy U18 (USMAAA),,,,,,,,,,,,,,
178,Minnesota Wild,Andrei Svetlakov,RU,C,21,2017,,CSKA (Russia),,,,,,,,,,,,,,
179,Columbus Blue Jackets,Carson Meyer,US,RW,20,2017,2022,Miami (NCHC),13,1,2,3,0,6,,,,,,,0.2,
180,Tampa Bay Lightning,Cole Guttman,US,C,18,2017,,Dubuque (USHL),,,,,,,,,,,,,,
181,Vancouver Canucks,Petrus Palmu,FI,RW,20,2017,,Owen Sound (OHL),,,,,,,,,,,,,,
182,Washington Capitals,Benton Maass,US,D,18,2017,,Elk River (High-MN),,,,,,,,,,,,,,
183,Ottawa Senators,Jordan Hollett,CA,G,18,2017,,Regina (WHL),,,,,,,,,,,,,,
184,Florida Panthers,Sebastian Repo,FI,RW,21,2017,,Tappara (Finland),,,,,,,,,,,,,,
185,San Jose Sharks,Alexander Chmelevski,US,C,18,2017,2022,Ottawa (OHL),24,0,10,10,0,6,,,,,,,0.6,
186,Pittsburgh Penguins,Antti Palojarvi,FI,D,18,2017,,Lukko Jr. (Finland-Jr.),,,,,,,,,,,,,,
187,Colorado Avalanche,Nick Leivermann,US,D,19,2017,,Eden Prairie (High-MN),,,,,,,,,,,,,,
188,Vancouver Canucks,Matt Brassard,CA,D,19,2017,,Oshawa (OHL),,,,,,,,,,,,,,
189,Vegas Golden Knights,Ben Jones,CA,C,18,2017,2022,Niagara (OHL),2,0,0,0,0,2,,,,,,,0,
190,Arizona Coyotes,Erik Walli Walterholm,SE,RW,18,2017,,Djurgarden U18 (Sweden-Jr.),,,,,,,,,,,,,,
191,New Jersey Devils,Jocktan Chainey,CA,D,18,2017,,Halifax (QMJHL),,,,,,,,,,,,,,
192,Buffalo Sabres,Linus Weissbach,SE,LW,19,2017,,Tri-City (USHL),,,,,,,,,,,,,,
193,Detroit Red Wings,Brady Gilmour,CA,C,18,2017,,Saginaw (OHL),,,,,,,,,,,,,,
194,Dallas Stars,Dylan Ferguson,CA,G,18,2017,2018,Kamloops (WHL),1,0,0,0,0,0,1,0,0,0,0.5,6.5,-0.1,
195,Boston Bruins,Victor Berglund,SE,D,18,2017,,Modo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
196,Philadelphia Flyers,Wyatt Kalynuk,CA,D,20,2017,2022,Bloomington (USHL),26,4,5,9,-9,6,,,,,,,1.1,
197,Carolina Hurricanes,Ville Rasanen,FI,D,18,2017,,Jokipojat (Finland-2),,,,,,,,,,,,,,
198,Winnipeg Jets,Skyler Mckenzie,CA,LW,19,2017,,Portland (WHL),,,,,,,,,,,,,,
199,Montreal Canadiens,Cayden Primeau,US,G,18,2017,2022,Lincoln (USHL),18,0,0,0,0,0,18,3,10,2,0.874,4.21,1,
200,Tampa Bay Lightning,Samuel Walker,US,C,18,2017,,Edina (High-MN),,,,,,,,,,,,,,
201,New York Islanders,Logan Cockerill,US,LW,18,2017,,USA U-18 (USNTDP),,,,,,,,,,,,,,
202,Calgary Flames,Filip Sveningsson,SE,LW,18,2017,,HV 71 Jr. (Sweden-Jr.),,,,,,,,,,,,,,
203,Toronto Maple Leafs,Ryan O'Connell,CA,D,18,2017,,St. Andrews College (HIGH-ON),,,,,,,,,,,,,,
204,Boston Bruins,Daniel Bukac,CZ,D,18,2017,,Brandon (WHL),,,,,,,,,,,,,,
205,New Jersey Devils,Yegor Zaitsev,RU,D,19,2017,,Balashikha (RUSSIA-2),,,,,,,,,,,,,,
206,St. Louis Blues,Anton Andersson,SE,D,18,2017,,Lulea Jr. (Sweden-Jr.),,,,,,,,,,,,,,
207,New York Rangers,Patrik Virta,FI,C,21,2017,,TPS (Finland),,,,,,,,,,,,,,
208,Edmonton Oilers,Philip Kemp,US,D,18,2017,,USA U-18 (USNTDP),,,,,,,,,,,,,,
209,Minnesota Wild,Nick Swaney,US,RW,20,2017,,Waterloo (USHL),,,,,,,,,,,,,,
210,Columbus Blue Jackets,Robbie Stucker,US,D,18,2017,,St. Thomas (High-MN),,,,,,,,,,,,,,
211,Winnipeg Jets,Croix Evingson,US,D,20,2017,,Shreveport (NAHL),,,,,,,,,,,,,,
212,San Jose Sharks,Ivan Chekhovich,RU,LW,18,2017,2021,Baie-Comeau (QMJHL),4,0,1,1,-3,0,,,,,,,-0.1,
213,Washington Capitals,Kristian Roykas Marthinsen,NO,LW,18,2017,,Almtuna Jr. (SWEDEN-JR. 2),,,,,,,,,,,,,,
214,New Jersey Devils,Matthew Hellickson,US,D,19,2017,,Sioux City (USHL),,,,,,,,,,,,,,
215,Chicago Blackhawks,Joshua Ess,US,D,18,2017,,Lakeville South (High-MN),,,,,,,,,,,,,,
216,Nashville Predators,Jacob Paquette,CA,D,18,2017,,Kingston (OHL),,,,,,,,,,,,,,
217,Pittsburgh Penguins,William Reilly,CA,D,20,2017,,RPI (ECAC),,,,,,,,,,,,,,
