Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
80,Detroit Red Wings,Christofer Lofberg,SE,C,18,2005,,Djurgarden Jr. (Sweden-Jr.),,,,,,,,,,,,,,
81,Edmonton Oilers,Danny Syvret,CA,D,20,2005,2011,London (OHL),59,3,4,7,-14,30,,,,,,,1.1,
82,Toronto Maple Leafs,Phil Oreskovic,CA,D,18,2005,2009,Brampton (OHL),10,1,1,2,-2,21,,,,,,,0.2,
83,Boston Bruins,Mikko Lehtonen,FI,RW,18,2005,2010,Blues Espoo Jr. (Finland-Jr.),2,0,0,0,-1,0,,,,,,,-0.1,
84,New Jersey Devils,Mark Fraser,CA,D,18,2005,2015,Kitchener (OHL),219,4,18,22,7,302,,,,,,,7.1,
85,St. Louis Blues,Ben Bishop,US,G,18,2005,2020,Texas (NAHL),413,0,12,12,0,34,413,222,128,36,0.921,2.32,76.4,
86,Edmonton Oilers,Robby Dee,US,C/W,18,2005,,Breck (High-MN),,,,,,,,,,,,,,
87,Buffalo Sabres,Marc-Andre Gragnani,CA,D,18,2005,2016,P.E.I. (QMJHL),78,3,15,18,4,36,,,,,,,0.7,
88,Colorado Avalanche,T.J. Hensick,US,C,19,2005,2011,Michigan (CCHA),112,12,26,38,-16,18,,,,,,,2.5,
89,Tampa Bay Lightning,Chris Lawrence,CA,C,18,2005,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
90,Florida Panthers,Dan Collins,US,RW,18,2005,,Plymouth (OHL),,,,,,,,,,,,,,
91,Philadelphia Flyers,Oskars Bartulis,LV,D,18,2005,2011,Moncton (QMJHL),66,1,8,9,-16,32,,,,,,,0.7,
92,Tampa Bay Lightning,Marek Bartanus,SK,RW,18,2005,,Kosice (Slovakia),,,,,,,,,,,,,,
93,Florida Panthers,Olivier Legault,CA,LW,18,2005,,Lewiston (QMJHL),,,,,,,,,,,,,,
94,Carolina Hurricanes,Jakub Vojta,CZ,D,18,2005,,Sparta Praha Jr. (Czech-Jr.),,,,,,,,,,,,,,
95,Ottawa Senators,Cody Bass,CA,C,18,2005,2017,Mississauga (OHL),75,2,3,5,-5,107,,,,,,,-0.3,
96,Buffalo Sabres,Chris Butler,US,D,18,2005,2019,Sioux City (USHL),407,14,72,86,-27,187,,,,,,,17,
97,Edmonton Oilers,Chris VandeVelde,US,C,18,2005,2017,Moorhead (High-MN),278,18,30,48,-28,95,,,,,,,0.7,
98,Ottawa Senators,Ilya Zubov,RU,C,18,2005,2009,Chelyabinsk (Russia-2),11,0,2,2,-1,0,,,,,,,0,
99,New Jersey Devils,Patrick Davis,US,RW,18,2005,2010,Kitchener (OHL),9,1,0,1,-2,0,,,,,,,0,
100,Boston Bruins,Jonathan Sigalet,CA,D,19,2005,2007,Bowling Green (CCHA),1,0,0,0,-2,4,,,,,,,-0.1,
101,Columbus Blue Jackets,Jared Boll,US,RW,19,2005,2018,Lincoln (USHL),579,28,38,66,-52,1298,,,,,,,0.5,
102,Tampa Bay Lightning,Blair Jones,CA,C,18,2005,2015,Moose Jaw (WHL),132,7,10,17,-18,65,,,,,,,-0.3,
103,Detroit Red Wings,Mattias Ritola,SE,RW,18,2005,2012,Leksand Jr. (Sweden-Jr.),43,4,5,9,-7,17,,,,,,,0.4,
104,Florida Panthers,Matt Duffy,US,D,19,2005,,N.H. Jr. Monarchs (EJHL),,,,,,,,,,,,,,
105,Phoenix Coyotes,Keith Yandle,US,D,19,2005,2022,Cushing Academy (High-MA),1109,103,516,619,-103,616,,,,,,,90.3,
106,Boston Bruins,Vladimir Sobotka,CZ,C,18,2005,2020,Slavia Praha (Czech-2),548,53,118,171,-22,362,,,,,,,10.8,
107,New York Rangers,Tom Pyatt,CA,C,18,2005,2019,Saginaw (OHL),445,43,58,101,-41,71,,,,,,,3.7,
108,Chicago Blackhawks,Niklas Hjalmarsson,SE,D,18,2005,2021,HV 71 Jonkoping Jr. (Sweden-Jr.),821,25,147,172,106,332,,,,,,,44.8,
109,Washington Capitals,Andrew Thomas,US,D,19,2005,,Denver (WCHA),,,,,,,,,,,,,,
110,Minnesota Wild,Kyle Bailey,CA,C,18,2005,,Portland (WHL),,,,,,,,,,,,,,
111,Calgary Flames,J.D. Watt,CA,RW,18,2005,,Vancouver (WCHL),,,,,,,,,,,,,,
112,San Jose Sharks,Alex Stalock,US,G,18,2005,2022,Cedar Rapids (USHL),152,0,4,4,0,12,152,61,50,18,0.908,2.64,21,
113,Chicago Blackhawks,Nathan Davis,US,C/LW,19,2005,,Miami (Ohio) (CCHA),,,,,,,,,,,,,,
114,Vancouver Canucks,Alexandre Vincent,CA,G,18,2005,,Chicoutimi (QMJHL),,,,,,,,,,,,,,
115,Ottawa Senators,Janne Kolehmainen,FI,LW,19,2005,,SaiPa (Finland),,,,,,,,,,,,,,
116,Atlanta Thrashers,Jordan Smotherman,US,LW,19,2005,2009,Quebec (QMJHL),4,1,1,2,1,0,,,,,,,0.3,
117,Chicago Blackhawks,Denis Istomin,RU,RW,18,2005,,Chelyabinsk (Russia-2),,,,,,,,,,,,,,
118,Washington Capitals,Patrick McNeill,CA,D,18,2005,,Saginaw (OHL),,,,,,,,,,,,,,
119,Philadelphia Flyers,Jeremy Duchesne,US,G,18,2005,2010,Halifax (QMJHL),1,0,0,0,0,0,1,0,0,0,0.75,3.59,-0.1,
120,Edmonton Oilers,Viacheslav Trukhno,RU,LW,18,2005,,Prince Edward (QMJHL),,,,,,,,,,,,,,
121,Montreal Canadiens,Juraj Mikus,SK,RW,18,2005,,Skalica (Slovakia),,,,,,,,,,,,,,
122,Minnesota Wild,Morten Madsen,DK,RW,18,2005,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
123,Carolina Hurricanes,Ondrej Otcenas,SK,C,18,2005,,Dukla Trencin Jr. (Slovak-Jr.),,,,,,,,,,,,,,
124,Colorado Avalanche,Ray Macias,US,D,18,2005,2011,Kamloops (WHL),8,0,1,1,-1,2,,,,,,,0.2,
125,Pittsburgh Penguins,Tommi Leinonen,FI,D,18,2005,,Karpat Oulu Jr. (Finland-Jr.),,,,,,,,,,,,,,
126,Pittsburgh Penguins,Tim Crowder,CA,RW,18,2005,,South Surrey (BCHL),,,,,,,,,,,,,,
127,Anaheim Ducks,Bobby Bolt,CA,LW,18,2005,,Kingston (OHL),,,,,,,,,,,,,,
128,Calgary Flames,Kevin Lalande,CA,G,18,2005,,Belleville (OHL),,,,,,,,,,,,,,
129,Minnesota Wild,Anthony Aiello,US,D,19,2005,,Thayer Academy (High-MA),,,,,,,,,,,,,,
130,Montreal Canadiens,Mathieu Aubin,CA,C,18,2005,,Lewiston (QMJHL),,,,,,,,,,,,,,
131,Columbus Blue Jackets,Tomas Popperle,CZ,G,20,2005,2007,Sparta Praha (Czech),2,0,0,0,0,0,2,0,0,0,0.929,1.35,0.1,
132,Detroit Red Wings,Darren Helm,CA,C/LW,18,2005,2022,Medicine Hat (WHL),812,119,147,266,-18,252,,,,,,,21.6,
133,Tampa Bay Lightning,Stanislav Lascek,SK,RW,19,2005,,Chicoutimi (QMJHL),,,,,,,,,,,,,,
134,Chicago Blackhawks,Brennan Turner,CA,D,18,2005,,Notre Dame (SJHL),,,,,,,,,,,,,,
135,Atlanta Thrashers,Tomas Pospisil,CZ,RW,18,2005,,Trinec Jr. (Czech-Jr.),,,,,,,,,,,,,,
136,Ottawa Senators,Tomas Kudelka,CZ,D,18,2005,,Zlin Jr. (Slovak-Jr.),,,,,,,,,,,,,,
137,Detroit Red Wings,Johan Ryno,SE,RW,19,2005,,Kumla Jr.,,,,,,,,,,,,,,
138,Vancouver Canucks,Matt Butcher,US,C,18,2005,,Chilliwack (BCHL),,,,,,,,,,,,,,
139,Los Angeles Kings,Patrik Hersley,SE,D,19,2005,,Malmo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
140,San Jose Sharks,Taylor Dakers,CA,G,19,2005,,Kootenay (WHL),,,,,,,,,,,,,,
141,Anaheim Ducks,Brian Salcido,US,D,20,2005,2009,Colorado College (WCHA),2,0,1,1,2,0,,,,,,,0.3,
142,Buffalo Sabres,Nathan Gerbe,US,C,18,2005,2021,U.S. National U-18 (USNTDP),435,63,88,151,-29,196,,,,,,,12.7,
143,Washington Capitals,Daren Machesney,CA,G,18,2005,,Brampton (OHL),,,,,,,,,,,,,,
144,New York Islanders,Masi Marjamaki,FI,RW,20,2005,2006,Moose Jaw (WHL),1,0,0,0,0,0,,,,,,,0,
145,Carolina Hurricanes,Tim Kunes,US,D,18,2005,,N.E. Jr. Falcons (EJHL),,,,,,,,,,,,,,
146,Dallas Stars,Tom Wandell,SE,C,18,2005,2013,Sodertalje Jr. (Sweden-Jr.),229,20,23,43,-9,52,,,,,,,1.9,
147,New York Rangers,Trevor Koverko,CA,D,18,2005,,Owen Sound (OHL),,,,,,,,,,,,,,
148,Phoenix Coyotes,Anton Krysanov,RU,C,18,2005,,Lada Togliatti 2 (Russia-3),,,,,,,,,,,,,,
149,San Jose Sharks,Derek Joslin,CA,D,18,2005,2013,Ottawa (OHL),116,4,12,16,-14,63,,,,,,,2.4,
150,Nashville Predators,Cal O'Reilly,CA,C,18,2005,2018,Windsor (OHL),145,16,33,49,-11,14,,,,,,,3.4,
151,Detroit Red Wings,Jeff May,CA,D,18,2005,,Prince Albert (WHL),,,,,,,,,,,,,,
152,Philadelphia Flyers,Josh Beaulieu,CA,RW,18,2005,,London (OHL),,,,,,,,,,,,,,
153,Toronto Maple Leafs,Alex Berry,US,RW,19,2005,,Junior Bruins (EJHL),,,,,,,,,,,,,,
154,Boston Bruins,Wacey Rabbit,CA,C,18,2005,,Saskatoon (WHL),,,,,,,,,,,,,,
155,New Jersey Devils,Mark Fayne,US,D,18,2005,2017,Nobles (High-MA),389,17,48,65,-19,131,,,,,,,17,
156,St. Louis Blues,Ryan Reaves,CA,RW,18,2005,2022,Brandon (WHL),755,54,60,114,-28,980,,,,,,,5.8,
157,Edmonton Oilers,Fredrik Pettersson,SE,LW,18,2005,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
158,Calgary Flames,Matt Keetley,CA,G,19,2005,2008,Medicine Hat (WHL),1,0,0,0,0,0,1,0,0,0,1,0,0,
159,Carolina Hurricanes,Risto Korhonen,FI,D,18,2005,,Karpat Oulu Jr. (Finland-Jr.),,,,,,,,,,,,,,
160,Dallas Stars,Matt Watkins,CA,RW,18,2005,2012,Vernon (BCHL),1,0,0,0,-1,0,,,,,,,-0.1,
161,Florida Panthers,Brian Foster,US,G,18,2005,2012,N.H. Jr. Monarchs (EJHL),1,0,0,0,0,0,1,0,0,0,1,0,0,
162,San Jose Sharks,P.J. Fenton,US,LW,20,2005,,Massachusetts (H-East),,,,,,,,,,,,,,
163,Tampa Bay Lightning,Marek Kvapil,CZ,RW,20,2005,,Saginaw (OHL),,,,,,,,,,,,,,
164,Florida Panthers,Roman Derlyuk,RU,D,18,2005,,Spartak St. Petersburg (Russia-2),,,,,,,,,,,,,,
165,Tampa Bay Lightning,Kevin Beech,CA,G,18,2005,,Sudbury (OHL),,,,,,,,,,,,,,
166,Colorado Avalanche,Jason Lynch,CA,D,18,2005,,Spokane (WHL),,,,,,,,,,,,,,
167,Chicago Blackhawks,Joe Fallon,US,G,20,2005,,Vermont (ECAC),,,,,,,,,,,,,,
168,Colorado Avalanche,Justin Mercier,US,C,18,2005,2010,U.S. National U-18 (USNTDP),9,1,1,2,2,0,,,,,,,0.3,
169,St. Louis Blues,Mike Gauthier,CA,D,18,2005,,Prince Albert (WHL),,,,,,,,,,,,,,
170,New Jersey Devils,Sean Zimmerman,US,D,18,2005,,Spokane (WHL),,,,,,,,,,,,,,
171,St. Louis Blues,Nick Drazenovic,CA,C,18,2005,2014,Prince George (WHL),12,0,0,0,-6,6,,,,,,,-0.4,
172,Boston Bruins,Lukas Vantuch,CZ,RW,18,2005,,Liberec Jr. (Czech-Jr.),,,,,,,,,,,,,,
173,Toronto Maple Leafs,Johan Dahlberg,SE,LW,18,2005,,MoDo Ornskoldsvik Jr. (Sweden-Jr.),,,,,,,,,,,,,,
174,Philadelphia Flyers,John Flatters,CA,D,18,2005,,Red Deer (WHL),,,,,,,,,,,,,,
175,Detroit Red Wings,Juho Mielonen,FI,D,18,2005,,Ilves Tampere Jr. (Finland-Jr.),,,,,,,,,,,,,,
176,Nashville Predators,Ryan Maki,US,RW,20,2005,,Harvard (ECAC),,,,,,,,,,,,,,
177,Columbus Blue Jackets,Derek Reinhart,CA,D,18,2005,,Regina (WHL),,,,,,,,,,,,,,
178,New York Rangers,Greg Beller,CA,W,18,2005,,Lake of the Woods (High-MN),,,,,,,,,,,,,,
179,Calgary Flames,Brett Sutter,CA,LW,18,2005,2015,Kootenay (WHL),60,2,8,10,-9,40,,,,,,,0.1,
180,New York Islanders,Tyrell Mason,CA,D,19,2005,,Salmon Arm (BCHL),,,,,,,,,,,,,,
181,Washington Capitals,Tim Kennedy,US,LW,19,2005,2014,Sioux City (USHL),162,15,24,39,-17,60,,,,,,,1.8,
182,Buffalo Sabres,Adam Dennis,CA,G,20,2005,,London (OHL),,,,,,,,,,,,,,
183,San Jose Sharks,Will Colbert,CA,D,20,2005,,Ottawa (OHL),,,,,,,,,,,,,,
184,Los Angeles Kings,Ryan McGinnis,US,D,18,2005,,Plymouth (OHL),,,,,,,,,,,,,,
185,Vancouver Canucks,Kris Fredheim,CA,D,18,2005,2012,Notre Dame (SJHL),3,0,0,0,-2,2,,,,,,,-0.1,
186,Ottawa Senators,Dmitri Megalinsky,RU,D,20,2005,,Lokomotiv Yaroslavl 2 (Russia-3),,,,,,,,,,,,,,
187,Atlanta Thrashers,Andrei Zubarev,RU,D,18,2005,2011,Salavat Yulayev Ufa 2 (Russia-3),4,0,1,1,-4,4,,,,,,,-0.2,
188,Chicago Blackhawks,Joe Charlebois,US,D,19,2005,,Sioux City (USHL),,,,,,,,,,,,,,
189,Columbus Blue Jackets,Kirill Starkov,RU,C,18,2005,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
190,Montreal Canadiens,Matt D'Agostini,CA,RW,18,2005,2014,Guelph (OHL),324,52,55,107,-32,147,,,,,,,9.4,
191,Buffalo Sabres,Vyacheslav Buravchikov,RU,D,18,2005,,Krylja Sovetov (Russia),,,,,,,,,,,,,,
192,Carolina Hurricanes,Nicolas Blanchard,CA,LW,18,2005,2013,Chicoutimi (QMJHL),9,0,0,0,-2,20,,,,,,,-0.2,
193,San Jose Sharks,Tony Lucia,US,LW,18,2005,,Wayzata (High-MN),,,,,,,,,,,,,,
194,Pittsburgh Penguins,Jean-Philippe Paquet,CA,D,18,2005,,Shawinigan (QMJHL),,,,,,,,,,,,,,
195,Pittsburgh Penguins,Joe Vitale,US,C,20,2005,2016,Sioux Falls (USHL),234,11,33,44,-24,156,,,,,,,0.8,
196,New York Islanders,Nick Tuzzolino,US,D,19,2005,,Sarnia (OHL),,,,,,,,,,,,,,
197,Anaheim Ducks,Jean-Philippe Levasseur,CA,G,18,2005,,Rouyn Noranda (QMJHL),,,,,,,,,,,,,,
198,Carolina Hurricanes,Kyle Lawson,US,D,18,2005,,U.S. National U-18 (USNTDP),,,,,,,,,,,,,,
199,Minnesota Wild,Riley Emmerson,CA,RW,19,2005,,Tri-City (WHL),,,,,,,,,,,,,,
200,Montreal Canadiens,Sergei Kostitsyn,BY,LW,18,2005,2013,Gomel (Belarus-Jr.),353,67,109,176,23,188,,,,,,,18.3,
201,Columbus Blue Jackets,Trevor Hendrikx,CA,D,20,2005,,Peterborough (OHL),,,,,,,,,,,,,,
202,Chicago Blackhawks,David Kuchejda,CZ,RW,18,2005,,Ceske Budejovice Jr. (Czech-Jr.),,,,,,,,,,,,,,
203,Chicago Blackhawks,Adam Hobson,SE,C,18,2005,,Spokane (WHL),,,,,,,,,,,,,,
204,Ottawa Senators,Colin Greening,CA,C/LW,19,2005,2016,Upper Canada College,286,45,57,102,-19,150,,,,,,,8.2,
205,Vancouver Canucks,Mario Bliznak,SK,C,18,2005,2011,Dubnica,6,1,0,1,-1,0,,,,,,,0.1,
206,Los Angeles Kings,Josh Meyers,US,D,19,2005,,Sioux City (USHL),,,,,,,,,,,,,,
207,Atlanta Thrashers,Myles Stoesz,CA,LW,18,2005,,Spokane (WHL),,,,,,,,,,,,,,
208,Buffalo Sabres,Matt Generous,US,D,20,2005,,N.E. Jr. Falcons (EJHL),,,,,,,,,,,,,,
209,Washington Capitals,Viktor Dovgan,RU,D,18,2005,,CSKA Moscow 2 (Russia),,,,,,,,,,,,,,
210,New York Islanders,Luciano Aquino,CA,C/LW,20,2005,,Brampton (OHL),,,,,,,,,,,,,,
211,New York Rangers,Ryan Russell,CA,C,18,2005,2012,Kootenay (WHL),41,2,0,2,-7,2,,,,,,,-0.7,
212,Phoenix Coyotes,Pat Brosnihan,US,RW,19,2005,,Worcester Academy (High-MA),,,,,,,,,,,,,,
213,Nashville Predators,Scott Todd,CA,D,18,2005,,Windsor (OHL),,,,,,,,,,,,,,
214,Detroit Red Wings,Bretton Stamler,CA,D,18,2005,,Seattle (WHL),,,,,,,,,,,,,,
