Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS, Group
202,Nashville Predators,Martin Bartek,SK,C,,1998,,Sherbrooke (QMJHL),,,,,,,,,,,,,,
203,Florida Panthers,Ian Jacobs,CA,RW,,1998,,Ottawa (OHL),,,,,,,,,,,,,,
204,Vancouver Canucks,Greg Mischler,US,C,,1998,,Northeastern (H-East),,,,,,,,,,,,,,
205,Anaheim Ducks,David Bernier,CA,C,,1998,,Quebec (QMJHL),,,,,,,,,,,,,,
206,Calgary Flames,Jonas Frogren\frogrjo01,SE,D,18,1998,2009,Farjestad (Sweden),41,1,6,7,0,28,,,,,,,1.1,
207,New York Rangers,Johan Witehall\witehjo01,SE,LW,26,1998,2001,Leksand (Sweden),54,2,5,7,-5,16,,,,,,,-0.1,
208,Carolina Hurricanes,Jaroslav Svoboda\svoboja01,CZ,LW,18,1998,2006,Olomouc (Czech-2),134,12,17,29,-5,62,,,,,,,2.1,
209,New York Islanders,Frederik Brindamour,CA,G,,1998,,Sherbrooke (QMJHL),,,,,,,,,,,,,,
210,Chicago Blackhawks,Sean Griffin,CA,D,,1998,,Kingston (OHL),,,,,,,,,,,,,,
211,Carolina Hurricanes,Mark Kosick,CA,C,,1998,,Michigan (CCHA),,,,,,,,,,,,,,
212,San Jose Sharks,Jim Fahey\faheyji01,US,D,19,1998,2007,Northeastern (H-East),92,1,24,25,-16,67,,,,,,,3.2,
213,Edmonton Oilers,Christian Lefebvre,CA,D,,1998,,Granby (QMJHL),,,,,,,,,,,,,,
214,Phoenix Coyotes,Justin Hansen,CA,RW,,1998,,Prince George (WHL),,,,,,,,,,,,,,
215,Toronto Maple Leafs,Dwight Wolfe,CA,D,,1998,,Halifax (QMJHL),,,,,,,,,,,,,,
216,Montreal Canadiens,Michael Ryder\rydermi01,CA,RW,18,1998,2015,Hull (QMJHL),806,237,247,484,18,353,,,,,,,57.2,
217,Los Angeles Kings,Jim Henkel,US,C,,1998,,Ottawa (OHL),,,,,,,,,,,,,,
218,Buffalo Sabres,David Moravec\moravda01,CZ,RW,25,1998,2000,Vitkovice (Czech),1,0,0,0,-1,0,,,,,,,-0.1,
219,Vancouver Canucks,Curtis Valentine,CA,LW,,1998,,Bowling Green (CCHA),,,,,,,,,,,,,,
220,Washington Capitals,Mike Farrell\farremi01,US,RW,19,1998,2004,Providence (H-East),13,0,0,0,0,2,,,,,,,-0.1,
221,Tampa Bay Lightning,Daniel Hulak,CA,D,,1998,,Swift Current (WHL),,,,,,,,,,,,,,
222,Philadelphia Flyers,Lubomir Pistek,SK,RW,,1998,,Kelowna (WHL),,,,,,,,,,,,,,
223,Ottawa Senators,Sergei Verenikin,RU,RW,,1998,,Torpedo Yaroslavl 2 (Russia-2),,,,,,,,,,,,,,
224,Pittsburgh Penguins,Mika Lehto,FI,G,,1998,,Assat Pori (Finland),,,,,,,,,,,,,,
225,St. Louis Blues,Yevgeny Pastukh,UA,LW,,1998,,Khimik Voskresensk (Russia-2),,,,,,,,,,,,,,
226,Detroit Red Wings,David Petrasek,SE,D,,1998,,HV 71 Jonkoping (Sweden),,,,,,,,,,,,,,
227,New Jersey Devils,Marko Ahosilta,FI,C,,1998,,KalPa Kuopio (Finland),,,,,,,,,,,,,,
228,Toronto Maple Leafs,Michal Travnicek,CZ,RW,,1998,,Chemopetrol Litvinov (Russia),,,,,,,,,,,,,,
229,Tampa Bay Lightning,Chris Lyness,CA,D,,1998,,Cape Breton (QMJHL),,,,,,,,,,,,,,
230,Nashville Predators,Karlis Skrastins\skraska01,LV,D,24,1998,2011,TPS Turku (Finland),832,32,104,136,-45,375,,,,,,,32.1,
231,Florida Panthers,Adrian Wichser,SE,C,,1998,,EHC Kloten (Swiss),,,,,,,,,,,,,,
232,Vancouver Canucks,Jason Metcalfe,CA,D,,1998,,London (OHL),,,,,,,,,,,,,,
233,Anaheim Ducks,Pelle Prestberg,SE,LW,,1998,,Farjestad (Sweden),,,,,,,,,,,,,,
234,Calgary Flames,Kevin Mitchell,US,D,,1998,,Guelph (OHL),,,,,,,,,,,,,,
235,New York Rangers,Jan Mertzig\mertzja01,SE,D,28,1998,1999,Lulea (Sweden),23,0,2,2,-5,8,,,,,,,0.2,
236,Toronto Maple Leafs,Sergei Rostov,RU,D,,1998,,Dynamo-2 Moscow (Russia),,,,,,,,,,,,,,
237,New York Islanders,Ben Blais,US,D,,1998,,Walpole (High-MA),,,,,,,,,,,,,,
238,Chicago Blackhawks,Alexandre Couture,CA,LW,,1998,,Sherbrooke (QMJHL),,,,,,,,,,,,,,
239,Carolina Hurricanes,Brent McDonald,CA,C,,1998,,Prince George (WHL),,,,,,,,,,,,,,
240,Chicago Blackhawks,Andrei Yershov,RU,D,,1998,,Khimik Voskresensk (Russia-2),,,,,,,,,,,,,,
241,Edmonton Oilers,Maxim Spiridonov,RU,LW,,1998,,London (OHL),,,,,,,,,,,,,,
242,New York Islanders,Jason Doyle,CA,RW,,1998,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
243,Philadelphia Flyers,Petr Hubacek\hubacpe01,CZ,C,19,1998,2001,Kometa Brno (Czech-2),6,1,0,1,-1,2,,,,,,,0,
244,Pittsburgh Penguins,Toby Petersen\peterto01,US,C,19,1998,2013,Colorado College (WCHA),398,33,48,81,-40,50,,,,,,,2.8,
245,Anaheim Ducks,Andreas Andersson,SE,G,,1998,,HV 71 Jonkoping (Sweden),,,,,,,,,,,,,,
246,Ottawa Senators,Rastislav Pavlikovsky,SK,LW,,1998,,Dukla Trencin (Slovakia),,,,,,,,,,,,,,
247,Montreal Canadiens,Darcy Harris,CA,RW,,1998,,Kitchener (OHL),,,,,,,,,,,,,,
248,Los Angeles Kings,Matthew Yeats\yeatsma01,CA,G,19,1998,2004,Olds (AJHL),5,0,0,0,0,2,5,1,3,0,0.908,3.03,0.8,
249,Buffalo Sabres,Edo Terglav,SK,RW,,1998,,Baie-Comeau (QMJHL),,,,,,,,,,,,,,
250,New York Islanders,Radek Matejovsky,CZ,RW,,1998,,Slavia Praha (Czech-2),,,,,,,,,,,,,,
251,Washington Capitals,Blake Evans,CA,C,,1998,,Tri-City (WHL),,,,,,,,,,,,,,
252,Tampa Bay Lightning,Martin Cibak\cibakma01,SK,C,18,1998,2006,Medicine Hat (WHL),154,5,18,23,-16,60,,,,,,,0.4,
253,Philadelphia Flyers,Bruno St. Jacques\stjacbr01,CA,D,18,1998,2006,Baie-Comeau (QMJHL),67,3,7,10,-6,47,,,,,,,2.1,
254,Pittsburgh Penguins,Matt Hussey\hussema01,US,C,19,1998,2007,Avon Old Farms (High-CT),21,2,2,4,-6,2,,,,,,,0,
255,St. Louis Blues,John Pohl\pohljo01,US,C,19,1998,2008,Red Wing High (High-MN),115,17,21,38,-8,24,,,,,,,2.9,
256,Detroit Red Wings,Petja Pietilainen,FI,LW,,1998,,Saskatoon (WHL),,,,,,,,,,,,,,
257,New Jersey Devils,Ryan Held,CA,C,,1998,,Kitchener (OHL),,,,,,,,,,,,,,
258,Philadelphia Flyers,Sergei Skrobot,RU,D,,1998,,Dynamo-2 Moscow (Russia),,,,,,,,,,,,,,
