Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
116,Buffalo Sabres,Richard Safarik,SK,LW,,1993,,AC Nitra (Slovakia),,,,,,,,,,,,,,
117,Los Angeles Kings,Jason Saal,US,G,,1993,,Detroit (OHL),,,,,,,,,,,,,,
118,New York Islanders,Tommy Salo,SE,G,22,1993,2004,Vasteras (Sweden-2),526,0,7,7,0,67,526,210,225,73,0.905,2.55,78.6,
119,Winnipeg Jets,Larry Courville,CA,LW,18,1993,1998,Newmarket (OHL),33,1,2,3,-10,16,,,,,,,-1,
120,Los Angeles Kings,Tomas Vlasak,CZ,C,18,1993,2001,Slavia Praha (Czech-2),10,1,3,4,4,2,,,,,,,0.4,
121,Calgary Flames,Darryl Lafrance,CA,C,,1993,,Hanmer,,,,,,,,,,,,,,
122,Calgary Flames,John Emmons,US,C,19,1993,2002,Yale (ECAC),85,2,4,6,-11,64,,,,,,,-0.9,
123,Toronto Maple Leafs,Zdenek Nedved,CZ,RW,18,1993,1997,Sudbury (OHL),31,4,6,10,3,14,,,,,,,0.6,
124,Vancouver Canucks,Scott Walker,CA,RW,20,1993,2010,Owen Sound (OHL),829,151,246,397,-56,1162,,,,,,,35.5,
125,Montreal Canadiens,Dion Darling,CA,D,,1993,,Spokane (WHL),,,,,,,,,,,,,,
126,Detroit Red Wings,Norm Maracle,CA,G,18,1993,2002,Saskatoon (WHL),66,0,0,0,0,0,66,14,33,8,0.897,3.1,8.9,
127,Quebec Nordiques,Anders Myrvold,NO,D,18,1993,2004,Farjestad (Sweden),33,0,5,5,-6,12,,,,,,,0.5,
128,Chicago Blackhawks,Jonni Vauhkonen,FI,RW,,1993,,Reipas Lahti (Finland),,,,,,,,,,,,,,
129,Boston Bruins,Andrei Sapozhnikov,RU,D,,1993,,Chelyabinsk (Russia-2),,,,,,,,,,,,,,
130,Pittsburgh Penguins,Chris Kelleher,US,D,18,1993,2002,St. Sebastian's (High-MA),1,0,0,0,0,0,,,,,,,0,
131,Ottawa Senators,Rick Bodkin,CA,C,,1993,,Sudbury (OHL),,,,,,,,,,,,,,
132,San Jose Sharks,Petri Varis,FI,LW,24,1993,1998,Assat Pori (Finland),1,0,0,0,0,0,,,,,,,0,
133,Tampa Bay Lightning,Kiley Hill,CA,LW,,1993,,Val Caron,,,,,,,,,,,,,,
134,Anaheim Ducks,Antti Aalto,FI,C,18,1993,2001,TPS Turku (Finland),151,11,17,28,-25,52,,,,,,,0.4,
135,Florida Panthers,Alain Nasreddine,CA,D,18,1993,2008,Drummondville (QMJHL),74,1,4,5,9,84,,,,,,,2.2,
136,Dallas Stars,Rick Mrozik,US,C,18,1993,2003,Cloquet (High-MN),2,0,0,0,0,0,,,,,,,0,
137,Quebec Nordiques,Nicholas Checco,US,C,,1993,,Bloomington-Jefferson (High-MN),,,,,,,,,,,,,,
138,New York Rangers,Dave Trofimenkoff,CA,G,,1993,,Lethbridge (WHL),,,,,,,,,,,,,,
139,Dallas Stars,Per Svartvadet,SE,C,18,1993,2003,MoDo Ornskoldsvik (Sweden),247,17,34,51,-37,58,,,,,,,0,
140,Philadelphia Flyers,Mike Crowley,US,D,18,1993,2001,Bloomington-Jefferson (High-MN),67,5,15,20,-26,44,,,,,,,2.2,
141,St. Louis Blues,Todd Kelman,CA,D,,1993,,Calgary (WHL),,,,,,,,,,,,,,
142,Buffalo Sabres,Kevin Pozzo,CA,D,,1993,,Calgary (WHL),,,,,,,,,,,,,,
143,New Jersey Devils,Steve Brule,CA,RW,18,1993,2003,St. Jean (QMJHL),2,0,0,0,0,0,,,,,,,0,
144,New York Islanders,Peter LeBoutillier,CA,RW,18,1993,1998,Red Deer (WHL),35,2,1,3,-1,176,,,,,,,-0.5,
145,Winnipeg Jets,Michal Grosek,CZ,LW,18,1993,2004,ZPS Zlin (Czech),526,84,137,221,51,509,,,,,,,19.7,
146,Los Angeles Kings,Jere Karalahti,FI,D,18,1993,2002,HIFK Helsinki (Finland),149,8,19,27,5,97,,,,,,,6.3,
147,Washington Capitals,Frank Banham,CA,RW,18,1993,2003,Saskatoon (WHL),32,9,2,11,-9,16,,,,,,,1.1,
148,Calgary Flames,Andreas Karlsson,SE,C,18,1993,2008,Leksand (Sweden),264,16,35,51,-38,72,,,,,,,0.5,
149,Toronto Maple Leafs,Paul Vincent,US,C,,1993,,Utica (High-MA),,,,,,,,,,,,,,
150,Vancouver Canucks,Troy Creurer,CA,D,,1993,,Notre Dame (SJHL),,,,,,,,,,,,,,
151,Montreal Canadiens,Darcy Tucker,CA,RW,18,1993,2010,Kamloops (WHL),947,215,261,476,-86,1410,,,,,,,41,
152,Detroit Red Wings,Tim Spitzig,CA,RW,,1993,,Kitchener (OHL),,,,,,,,,,,,,,
153,Quebec Nordiques,Christian Matte,CA,RW,18,1993,2001,Granby (QMJHL),25,2,3,5,-3,12,,,,,,,0.1,
154,San Jose Sharks,Fredrik Oduya,SE,LW,,1993,,Ottawa (OHL),,,,,,,,,,,,,,
155,Boston Bruins,Milt Mastad,CA,D,,1993,,Seattle (WHL),,,,,,,,,,,,,,
156,Pittsburgh Penguins,Patrick Lalime,CA,G,19,1993,2011,Shawinigan (QMJHL),444,0,6,6,0,58,444,200,174,48,0.905,2.58,65.5,
157,Ottawa Senators,Sergei Poleschuk,RU,D,,1993,,Krylja Sovetov (Russia),,,,,,,,,,,,,,
158,San Jose Sharks,Anatoli Filatov,KZ,RW,,1993,,Torpedo Ust-Kamenogorsk (Russia-2),,,,,,,,,,,,,,
159,Tampa Bay Lightning,Matthieu Raby,CA,D,,1993,,Victoriaville (QMJHL),,,,,,,,,,,,,,
160,Anaheim Ducks,Matt Peterson,US,D,,1993,,Osseo (High-MN),,,,,,,,,,,,,,
161,Florida Panthers,Trevor Doyle,CA,D,,1993,,Kingston (OHL),,,,,,,,,,,,,,
162,New York Rangers,Sergei Kondrashkin,RU,RW,,1993,,Cherepovets (KHL),,,,,,,,,,,,,,
163,Edmonton Oilers,Alexander Zhurik,RU,D,,1993,,Dynamo Minsk (KHL),,,,,,,,,,,,,,
164,New York Rangers,Todd Marchant,US,C,20,1993,2011,Clarkson (ECAC),1195,186,312,498,-20,774,,,,,,,36.2,
165,Dallas Stars,Jeremy Stasiuk,CA,RW,,1993,,Saskatoon (WHL),,,,,,,,,,,,,,
166,Philadelphia Flyers,Aaron Israel,US,G,,1993,,Boston (ECAC),,,,,,,,,,,,,,
167,St. Louis Blues,Mike Buzak,CA,G,,1993,,Michigan State (CCHA),,,,,,,,,,,,,,
168,Buffalo Sabres,Sergei Petrenko,UA,LW,25,1993,1994,Dynamo Moscow (Russia),14,0,4,4,-3,0,,,,,,,-0.1,
169,New Jersey Devils,Nikolai Zavarukhin,RU,C,,1993,,Salavat Yulayev Ufa (KHL),,,,,,,,,,,,,,
170,New York Islanders,Darren Van Impe,CA,D,20,1993,2003,Red Deer (WHL),411,25,90,115,-22,397,,,,,,,22.4,
171,Winnipeg Jets,Martin Woods,CA,D,,1993,,Hull (QMJHL),,,,,,,,,,,,,,
172,Los Angeles Kings,Justin Martin,US,RW,,1993,,Essex Junction (High-VT),,,,,,,,,,,,,,
173,Washington Capitals,Daniel Hendrickson,US,RW,,1993,,Minneapolis (High-MN),,,,,,,,,,,,,,
174,Washington Capitals,Andrew Brunette,CA,LW,20,1993,2012,Owen Sound (OHL),1110,268,465,733,-78,314,,,,,,,73.4,
175,Toronto Maple Leafs,Jeff Andrews,CA,LW,,1993,,North Bay (OHL),,,,,,,,,,,,,,
176,Vancouver Canucks,Yevgeni Babariko,RU,C,,1993,,Torpedo Nizhny Novogord (Russia-2),,,,,,,,,,,,,,
177,Montreal Canadiens,David Ruhly,US,LW,,1993,,Madison (High-IN),,,,,,,,,,,,,,
178,Detroit Red Wings,Yuri Yeresko,RU,D,,1993,,CSKA Moscow (Russia),,,,,,,,,,,,,,
179,Quebec Nordiques,David Ling,CA,RW,18,1993,2004,Kingston (OHL),93,4,4,8,-11,191,,,,,,,-0.2,
180,Chicago Blackhawks,Tom White,US,C,,1993,,Westminster (High-CT),,,,,,,,,,,,,,
181,Boston Bruins,Ryan Golden,US,C,,1993,,Boston (High-MA),,,,,,,,,,,,,,
182,Pittsburgh Penguins,Sean Selmser,CA,LW,18,1993,2001,Red Deer (WHL),1,0,0,0,0,5,,,,,,,0,
183,Ottawa Senators,Jason Disher,CA,D,,1993,,Bells River,,,,,,,,,,,,,,
184,San Jose Sharks,Todd Holt,CA,RW,,1993,,Estevan (WCHL),,,,,,,,,,,,,,
185,Tampa Bay Lightning,Ryan Nauss,CA,LW,,1993,,Peterborough (OHL),,,,,,,,,,,,,,
186,Anaheim Ducks,Tom Askey,US,G,18,1993,1998,Ohio State (CCHA),7,0,0,0,0,0,7,0,1,2,0.894,2.64,0.5,
187,Florida Panthers,Briane Thompson,CA,D,,1993,,Millbrook,,,,,,,,,,,,,,
188,Hartford Whalers,Manny Legace,CA,G,20,1993,2010,Niagara Falls (OHL),365,0,9,9,0,12,365,187,99,41,0.912,2.41,60.2,
189,Edmonton Oilers,Martin Bakula,CZ,D,,1993,,Alaska-Anchorage (WCHA),,,,,,,,,,,,,,
190,New York Rangers,Ed Campbell,US,D,,1993,,Omaha (USHL),,,,,,,,,,,,,,
191,Dallas Stars,Rob Lurtsema,US,LW,,1993,,Burnsville (High-MN),,,,,,,,,,,,,,
192,Philadelphia Flyers,Paul Healey,CA,LW,18,1993,2006,Prince Albert (WHL),77,6,14,20,15,44,,,,,,,1.8,
193,St. Louis Blues,Eric Boguniecki,US,C,18,1993,2007,Westminster (High-CT),178,34,42,76,14,105,,,,,,,8.3,
194,Buffalo Sabres,Mike Barrie,CA,C,,1993,,Victoria (WHL),,,,,,,,,,,,,,
195,New Jersey Devils,Thomas Cullen,CA,D,,1993,,Winnipeg (WHL),,,,,,,,,,,,,,
196,New York Islanders,Rod Hinks,CA,C,,1993,,Toronto,,,,,,,,,,,,,,
197,Winnipeg Jets,Adrian Murray,CA,D,,1993,,Newmarket (OHL),,,,,,,,,,,,,,
198,Los Angeles Kings,John-Tra Dillabough,CA,C,,1993,,Peterborough (OHL),,,,,,,,,,,,,,
199,Washington Capitals,Joel Poirier,CA,LW,,1993,,Richmond Hill,,,,,,,,,,,,,,
200,Calgary Flames,Derek Sylvester,US,RW,,1993,,Rochester,,,,,,,,,,,,,,
201,Toronto Maple Leafs,David Brumby,CA,G,,1993,,Tri-City (WHL),,,,,,,,,,,,,,
202,Vancouver Canucks,Sean Tallaire,CA,RW,,1993,,Lake Superior State (CCHA),,,,,,,,,,,,,,
203,Montreal Canadiens,Alan Letang,CA,D,18,1993,2003,Newmarket (OHL),14,0,0,0,-8,2,,,,,,,-0.4,
204,Detroit Red Wings,Vitezslav Skuta,CZ,D,,1993,,TJ Vitkovice (Czech),,,,,,,,,,,,,,
205,Quebec Nordiques,Petr Franek,CZ,G,,1993,,Chemopetrol Litvinov (Russia),,,,,,,,,,,,,,
206,Chicago Blackhawks,Sergei Petrov,RU,LW,,1993,,Cloquet (High-MN),,,,,,,,,,,,,,
207,Boston Bruins,Hal Gill,US,D,18,1993,2014,Nashoba (High-MA),1108,36,148,184,44,962,,,,,,,48,
208,Pittsburgh Penguins,Larry McMorran,CA,C,,1993,,Seattle (WHL),,,,,,,,,,,,,,
209,Ottawa Senators,Toby Kvalevog,US,G,,1993,,Bemidji State (WCHA),,,,,,,,,,,,,,
210,San Jose Sharks,Jonas Forsberg,SE,G,,1993,,Djurgarden (Sweden),,,,,,,,,,,,,,
211,Tampa Bay Lightning,Alexandre Laporte,CA,D,,1993,,Cowansville,,,,,,,,,,,,,,
212,Anaheim Ducks,Vitali Kozel,BY,C,,1993,,Minsk (Belarus-Jr.),,,,,,,,,,,,,,
213,Florida Panthers,Chad Cabana,CA,LW,,1993,,Tri-City (WHL),,,,,,,,,,,,,,
214,Hartford Whalers,Dmitri Gorenko,RU,LW,,1993,,CSKA Moscow (Russia),,,,,,,,,,,,,,
215,Edmonton Oilers,Brad Norton,US,D,18,1993,2007,Cushing Academy (High-MA),124,3,8,11,-3,287,,,,,,,2.3,
216,New York Rangers,Ken Shepard,CA,G,,1993,,Toronto,,,,,,,,,,,,,,
217,Winnipeg Jets,Vladimir Potapov,RU,RW,,1993,,Kristall Elektrostal (Russia),,,,,,,,,,,,,,
218,Philadelphia Flyers,Tripp Tracy,US,G,,1993,,Harvard (ECAC),,,,,,,,,,,,,,
219,St. Louis Blues,Mike Grier,US,RW,18,1993,2011,St. Sebastian's H.S. (High-MA),1060,162,221,383,-9,510,,,,,,,28.2,
220,Buffalo Sabres,Barrie Moore,CA,LW,18,1993,2000,Sudbury (OHL),39,2,6,8,1,18,,,,,,,-0.1,
