Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
97,Phoenix Coyotes,Jordan Szwarz,CA,RW,18,2009,2020,Saginaw (OHL),50,4,3,7,-12,25,,,,,,,-0.1,
98,Nashville Predators,Craig Smith,US,C,20,2009,2022,Waterloo (USHL),789,191,207,398,90,310,,,,,,,47,
99,Edmonton Oilers,Kyle Bigos,US,D,20,2009,,Vernon (BCHL),,,,,,,,,,,,,,
100,Ottawa Senators,Chris Wideman,US,D,19,2009,2022,Miami (Ohio) (CCHA),245,20,52,72,-21,171,,,,,,,10.8,
101,Edmonton Oilers,Toni Rajala,FI,LW,18,2009,,Ilves Tampere (Finland),,,,,,,,,,,,,,
102,Nashville Predators,Mattias Ekholm,SE,D,19,2009,2022,Mora (Sweden-2),662,57,193,250,104,323,,,,,,,52.2,
103,Minnesota Wild,Kris Foucault,CA,LW,18,2009,2012,Calgary (WHL),1,0,0,0,0,0,,,,,,,0,
104,Buffalo Sabres,Marcus Foligno,US,LW,18,2009,2022,Sudbury (OHL),678,109,142,251,36,652,,,,,,,23.8,
105,Phoenix Coyotes,Justin Weller,CA,D,18,2009,,Red Deer (WHL),,,,,,,,,,,,,,
106,Anaheim Ducks,Sami Vatanen,FI,D,18,2009,2021,JYP HT Jyvaskyla Jr. ( ),473,47,153,200,-5,212,,,,,,,36.2,
107,Florida Panthers,Garrett Wilson,CA,LW,18,2009,2019,Owen Sound (OHL),84,2,6,8,-4,42,,,,,,,-0.4,
108,St. Louis Blues,Tyler Shattock,CA,RW,19,2009,,Kamloops (WHL),,,,,,,,,,,,,,
109,Montreal Canadiens,Alexander Avtsin,RU,RW,18,2009,,Dynamo-2 Moscow (Russia-3),,,,,,,,,,,,,,
110,Nashville Predators,Nick Oliver,US,C/LW,18,2009,,Roseau (High-MN),,,,,,,,,,,,,,
111,Calgary Flames,Henrik Bjorklund,SE,RW,18,2009,,Skare (Sweden-3),,,,,,,,,,,,,,
112,Boston Bruins,Lane MacDermid,US,LW,20,2009,2014,Windsor (OHL),21,2,2,4,0,36,,,,,,,0.6,
113,Vancouver Canucks,Jeremy Price,CA,D,18,2009,,Nepean (CJHL),,,,,,,,,,,,,,
114,New Jersey Devils,Seth Helgeson,US,D,18,2009,2017,Sioux City (USHL),50,1,3,4,1,50,,,,,,,1.7,
115,Washington Capitals,Patrick Wey,US,D,18,2009,2014,Waterloo (USHL),9,0,3,3,0,5,,,,,,,0.4,
116,Minnesota Wild,Alex Fallstrom,SE,RW,19,2009,,Shattuck-St. Mary's (High-MN),,,,,,,,,,,,,,
117,Atlanta Thrashers,Eddie Pasquale,CA,G,18,2009,2019,Saginaw (OHL),3,0,0,0,0,0,3,2,1,0,0.882,3.96,0.3,
119,Chicago Blackhawks,Byron Froese,CA,C,18,2009,2021,Everett (WHL),116,6,11,17,-13,49,,,,,,,-0.3,
120,Atlanta Thrashers,Ben Chiarot,CA,D,18,2009,2022,Guelph (OHL),489,31,87,118,-9,351,,,,,,,20.5,
121,Pittsburgh Penguins,Nick Petersen,CA,RW,20,2009,,Shawinigan (QMJHL),,,,,,,,,,,,,,
122,New York Islanders,Anton Klementyev,RU,D,19,2009,2010,Lokomotiv Yaroslavl 2 (Russia-3),1,0,0,0,0,0,,,,,,,0,
123,Pittsburgh Penguins,Alex Velischek,CA,D,18,2009,,Delbarton (High-NJ),,,,,,,,,,,,,,
124,Colorado Avalanche,Kieran Millan,CA,G,20,2009,,Boston University ( ),,,,,,,,,,,,,,
125,Atlanta Thrashers,Cody Sol,CA,D,18,2009,,Saginaw (OHL),,,,,,,,,,,,,,
126,Los Angeles Kings,David Kolomatis,US,D,20,2009,,Owen Sound (OHL),,,,,,,,,,,,,,
127,New York Rangers,Roman Horak,CZ,C,18,2009,2014,Ceske Budejovice (Czech),84,6,13,19,-3,16,,,,,,,1.2,
128,Toronto Maple Leafs,Eric Knodel,US,D,19,2009,,Philadelphia Jr. Flyers (USMAAA),,,,,,,,,,,,,,
129,Dallas Stars,Tomas Vincour,CZ,C,18,2009,2015,Edmonton ( ),95,7,10,17,-9,12,,,,,,,0.7,
130,Ottawa Senators,Mike Hoffman,CA,C/LW,19,2009,2022,Drummondville (QMJHL),612,204,226,430,-41,219,,,,,,,48,
131,Carolina Hurricanes,Matt Kennedy,CA,RW,20,2009,,Guelph (OHL),,,,,,,,,,,,,,
132,Nashville Predators,Gabriel Bourque,CA,LW,18,2009,2020,Baie-Comeau (QMJHL),413,40,63,103,-18,75,,,,,,,6.6,
133,Edmonton Oilers,Olivier Roy,CA,G,18,2009,,Cape Breton (QMJHL),,,,,,,,,,,,,,
134,Buffalo Sabres,Mark Adams,US,D,18,2009,,Malden Catholic (High-MA),,,,,,,,,,,,,,
135,Florida Panthers,Corban Knight,CA,C,19,2009,2019,Okotoks (AJHL),52,4,8,12,-3,4,,,,,,,0.8,
136,Anaheim Ducks,Radoslav Illo,SK,C,19,2009,,Tri-City (USHL),,,,,,,,,,,,,,
137,Columbus Blue Jackets,Thomas Larkin,GB,D,18,2009,,Exeter (High-NH),,,,,,,,,,,,,,
138,Florida Panthers,Wade Megan,US,C,19,2009,2019,South Kent School (High-CT),15,1,1,2,-3,2,,,,,,,0,
139,Montreal Canadiens,Gabriel Dumont,CA,C,18,2009,2020,Drummondville (QMJHL),90,4,5,9,0,48,,,,,,,0,
140,New York Rangers,Scott Stajcer,CA,G,18,2009,,Owen Sound (OHL),,,,,,,,,,,,,,
141,Calgary Flames,Spencer Bennett,CA,LW,18,2009,,Surrey (BCHL),,,,,,,,,,,,,,
142,Philadelphia Flyers,Nic Riopel,CA,G,20,2009,,Moncton (QMJHL),,,,,,,,,,,,,,
143,Vancouver Canucks,Peter Andersson,SE,D,18,2009,,Vastra Frolunda Jr. ( ),,,,,,,,,,,,,,
144,New Jersey Devils,Derek Rodwell,CA,LW,19,2009,,Okotoks (AJHL),,,,,,,,,,,,,,
145,Washington Capitals,Brett Flemming,CA,D,18,2009,,Mississauga St. Michael's (OHL),,,,,,,,,,,,,,
146,Ottawa Senators,Jeff Costello,US,LW,18,2009,,Cedar Rapids (USHL),,,,,,,,,,,,,,
147,San Jose Sharks,Phil Varone,CA,C,18,2009,2019,London (OHL),97,8,9,17,-20,26,,,,,,,0.3,
148,Tampa Bay Lightning,Michael Zador,CA,G,18,2009,,Oshawa (OHL),,,,,,,,,,,,,,
149,Chicago Blackhawks,Marcus Kruger,SE,C,19,2009,2019,Djurgarden (Sweden),520,38,85,123,5,234,,,,,,,5.3,
150,Detroit Red Wings,Nick Jensen,US,D,18,2009,2022,Green Bay (USHL),407,13,78,91,27,108,,,,,,,18.3,
151,Pittsburgh Penguins,Andy Bathgate,CA,C,18,2009,,Belleville (OHL),,,,,,,,,,,,,,
152,New York Islanders,Anders Lee,US,C,19,2009,2022,Edina (High-MN),596,212,154,366,19,349,,,,,,,45.7,
153,Philadelphia Flyers,Dave Labrecque,CA,C,19,2009,,Shawinigan (QMJHL),,,,,,,,,,,,,,
154,Colorado Avalanche,Brandon Maxwell,US,G,18,2009,,U.S. National U-18 (USNTDP),,,,,,,,,,,,,,
155,Atlanta Thrashers,Jimmy Bubnick,CA,C,18,2009,,Kamloops (WHL),,,,,,,,,,,,,,
156,Los Angeles Kings,Michael Pelech,CA,C/LW,19,2009,,Mississauga St. Michael's (OHL),,,,,,,,,,,,,,
157,Phoenix Coyotes,Evan Bloodoff,CA,LW,18,2009,,Kelowna (WHL),,,,,,,,,,,,,,
158,Toronto Maple Leafs,Jerry D'Amigo,US,RW,18,2009,2015,U.S. National U-18 (USNTDP),31,1,2,3,-5,2,,,,,,,-0.2,
159,Dallas Stars,Curtis McKenzie,CA,LW,18,2009,2018,Penticton (BCHL),99,10,13,23,-1,131,,,,,,,1.6,
160,Ottawa Senators,Corey Cowick,CA,LW,20,2009,,Ottawa (OHL),,,,,,,,,,,,,,
161,Minnesota Wild,Darcy Kuemper,CA,G,19,2009,2022,Red Deer (WHL),299,0,4,4,0,32,299,143,95,36,0.918,2.48,54.6,
162,Tampa Bay Lightning,Jaroslav Janus,SK,G,19,2009,,Erie (OHL),,,,,,,,,,,,,,
163,Minnesota Wild,Jere Sallinen,FI,RW,18,2009,,Blues Espoo Jr. (Finland-Jr.),,,,,,,,,,,,,,
164,Buffalo Sabres,Connor Knapp,US,G,19,2009,2014,Miami (Ohio) (CCHA),2,0,1,1,,0,2,0,0,1,0.875,3.14,0,
165,Florida Panthers,Scott Timmins,CA,C,20,2009,2013,Windsor (OHL),24,1,0,1,-10,12,,,,,,,-0.6,
166,Anaheim Ducks,Scott Valentine,CA,D,18,2009,,Oshawa (OHL),,,,,,,,,,,,,,
167,Columbus Blue Jackets,Anton Blomqvist,SE,D,19,2009,,Malmo Jr. ( ),,,,,,,,,,,,,,
168,St. Louis Blues,David Shields,US,D,18,2009,,Erie (OHL),,,,,,,,,,,,,,
169,Montreal Canadiens,Dustin Walsh,CA,C,18,2009,,Kingston (OJHL),,,,,,,,,,,,,,
170,New York Rangers,Dan Maggio,CA,D,18,2009,,Sudbury (OHL),,,,,,,,,,,,,,
171,Calgary Flames,Joni Ortio,FI,G,18,2009,2016,TPS Turku Jr. ( ),37,0,2,2,0,2,37,15,15,5,0.901,2.66,4,
172,Philadelphia Flyers,Eric Wellwood,CA,LW,19,2009,2013,Windsor (OHL),31,5,5,10,13,4,,,,,,,1.6,
173,Vancouver Canucks,Joe Cannata,US,G,19,2009,,Merrimack ( ),,,,,,,,,,,,,,
174,New Jersey Devils,Ashton Bernard,CA,LW,19,2009,,Shawinigan (QMJHL),,,,,,,,,,,,,,
175,Washington Capitals,Garrett Mitchell,CA,RW,18,2009,2017,Regina (WHL),1,0,0,0,0,0,,,,,,,0,
176,Boston Bruins,Tyler Randell,CA,RW,18,2009,2016,Kitchener (OHL),27,6,0,6,-2,47,,,,,,,0.9,
177,Chicago Blackhawks,David Pacan,CA,C,18,2009,,Cumberland (CJHL),,,,,,,,,,,,,,
178,Carolina Hurricanes,Rasmus Rissanen,FI,D,18,2009,2015,Kalpa Kuopio Jr. (Finland-Jr.),6,0,0,0,-5,4,,,,,,,-0.3,
179,Los Angeles Kings,Brandon Kozun,US,RW,19,2009,2015,Calgary (WHL),20,2,2,4,-3,6,,,,,,,0.3,
180,Detroit Red Wings,Mitch Callahan,US,RW,18,2009,2017,Kelowna (WHL),5,0,0,0,0,0,,,,,,,-0.1,
181,Pittsburgh Penguins,Viktor Ekbom,SE,D,20,2009,,Linkoping ( ),,,,,,,,,,,,,,
182,Minnesota Wild,Erik Haula,FI,LW,18,2009,2022,Shattuck-St. Mary's (High-MN),534,112,128,240,42,243,,,,,,,26,
183,Tampa Bay Lightning,Kirill Gotovets,BY,D,18,2009,,Shattuck-St. Mary's (High-MN),,,,,,,,,,,,,,
184,Colorado Avalanche,Gus Young,US,D,18,2009,,Nobles (High-MA),,,,,,,,,,,,,,
185,Atlanta Thrashers,Levko Koper,CA,LW,18,2009,,Spokane (WHL),,,,,,,,,,,,,,
186,Los Angeles Kings,Jordan Nolan,CA,C,20,2009,2019,Sault Ste. Marie (OHL),375,24,28,52,-24,347,,,,,,,2.1,
187,Vancouver Canucks,Steven Anthony,CA,LW,18,2009,,Saint John (QMJHL),,,,,,,,,,,,,,
188,Toronto Maple Leafs,Barron Smith,US,D,18,2009,,Peterborough (OHL),,,,,,,,,,,,,,
189,San Jose Sharks,Marek Viedensky,SK,C,19,2009,,Prince George (WHL),,,,,,,,,,,,,,
190,Ottawa Senators,Brad Peltz,US,LW,19,2009,,Avon Old Farms (High-CT),,,,,,,,,,,,,,
191,Ottawa Senators,Michael Sdao,US,D,20,2009,,Lincoln (USHL),,,,,,,,,,,,,,
192,Nashville Predators,Cam Reid,CA,C,18,2009,,Westside (BCHL),,,,,,,,,,,,,,
193,Minnesota Wild,Anthony Hamburg,US,C,18,2009,,Dallas Stars AAA (MWEHL),,,,,,,,,,,,,,
194,Buffalo Sabres,Maxime Legault,CA,RW,20,2009,,Shawinigan (QMJHL),,,,,,,,,,,,,,
195,Chicago Blackhawks,Paul Phillips,US,D,18,2009,,Cedar Rapids (USHL),,,,,,,,,,,,,,
196,Philadelphia Flyers,Oliver Lauridsen,DK,D,20,2009,2015,St. Cloud State (WCHA),16,2,1,3,-1,44,,,,,,,0.8,
197,Columbus Blue Jackets,Kyle Neuber,CA,RW,20,2009,,Mississauga St. Michael's (OHL),,,,,,,,,,,,,,
198,Los Angeles Kings,Nic Dowd,US,C,19,2009,2022,Wenatchee (NAHL),371,45,57,102,11,178,,,,,,,8,
199,Montreal Canadiens,Michael Cichy,US,C,19,2009,,Indiana (USHL),,,,,,,,,,,,,,
200,New York Rangers,Mikhail Pashnin,RU,D,20,2009,,Mechel Chelyabinsk (Russia-2),,,,,,,,,,,,,,
201,Calgary Flames,Gaelan Patterson,CA,C,19,2009,,Saskatoon (WHL),,,,,,,,,,,,,,
202,St. Louis Blues,Max Tardy,US,C,18,2009,,Duluth East (High-MN),,,,,,,,,,,,,,
203,Atlanta Thrashers,Jordan Samuels-Thomas,US,LW,19,2009,,Waterloo (USHL),,,,,,,,,,,,,,
204,New Jersey Devils,Curtis Gedig,CA,D,18,2009,,Cowichan Valley (BCHL),,,,,,,,,,,,,,
205,Washington Capitals,Benjamin Casavant,CA,LW,18,2009,,PEI (QMJHL),,,,,,,,,,,,,,
206,Boston Bruins,Ben Sexton,CA,C,18,2009,2018,Nepean (CJHL),2,0,0,0,-1,0,,,,,,,-0.1,
207,San Jose Sharks,Dominik Bielke,DE,D,18,2009,,Eisbaren Jrs. Berlin (German-3),,,,,,,,,,,,,,
208,Carolina Hurricanes,Tommi Kivisto,FI,D,18,2009,,Red Deer (WHL),,,,,,,,,,,,,,
209,Chicago Blackhawks,David Gilbert,CA,C,18,2009,,Quebec (QMJHL),,,,,,,,,,,,,,
210,Detroit Red Wings,Adam Almqvist,SE,D,18,2009,2014,HV 71 Jonkoping Jr. (Sweden-Jr.),2,1,0,1,-1,0,,,,,,,0.2,
211,Montreal Canadiens,Petteri Simila,FI,G,19,2009,,Karpat Oulu Jr. ( ),,,,,,,,,,,,,,
