Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
68,Vegas Golden Knights,Lukas Cormier,CA,D,18,2020,,Charlottetown Islanders (QMJHL),,,,,,,,,,,,,,
69,Carolina Hurricanes,Alexander Nikishin,RU,D,18,2020,,Spartak (Russia),,,,,,,,,,,,,,
70,Detroit Red Wings,Eemil Viro,FI,D,18,2020,,TPS (Finland),,,,,,,,,,,,,,
71,Ottawa Senators,Leevi Merilainen,FI,G,18,2020,,Karpat Jr. (Finland-Jr.),,,,,,,,,,,,,,
72,Calgary Flames,Jeremie Poirier,CA,D,18,2020,,Saint John Sea Dogs (QMJHL),,,,,,,,,,,,,,
73,Nashville Predators,Luke Prokop,CA,D,18,2020,,Calgary Hitmen (WHL),,,,,,,,,,,,,,
74,Florida Panthers,Ty Smilanic,US,C,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
75,Colorado Avalanche,Jean-Luc Foudy,CA,C,18,2020,,Windsor Spitfires (OHL),,,,,,,,,,,,,,
76,San Jose Sharks,Danil Gushchin,RU,LW,18,2020,,Muskegon (USHL),,,,,,,,,,,,,,
77,Pittsburgh Penguins,Calle Clang,SE,G,18,2020,,Rogle Jr. (Sweden-Jr.),,,,,,,,,,,,,,
78,Columbus Blue Jackets,Samuel Knazko,SK,D,18,2020,,TPS Jr. (Finland-Jr.),,,,,,,,,,,,,,
79,Chicago Blackhawks,Landon Slaggert,US,LW,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
80,Calgary Flames,Jake Boltmann,US,D,18,2020,,Edina (High-MN),,,,,,,,,,,,,,
81,Chicago Blackhawks,Wyatt Kaiser,US,D,18,2020,,Andover (High-MN),,,,,,,,,,,,,,
82,Vancouver Canucks,Joni Jurmo,FI,D,18,2020,,Jokerit Jr. (Finland-Jr.),,,,,,,,,,,,,,
83,Los Angeles Kings,Alex Laferriere,US,RW,18,2020,,Des Moines (USHL),,,,,,,,,,,,,,
84,New Jersey Devils,Nicolas Daws,DE,G,19,2020,2022,Guelph Storm (OHL),25,0,0,0,0,0,25,10,11,1,0.893,3.11,2.5,
85,Tampa Bay Lightning,Maxim Groshev,RU,RW,18,2020,,Nizhnekamsk (Russia),,,,,,,,,,,,,,
86,St. Louis Blues,Dylan Peterson,US,C,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
87,Florida Panthers,Justin Sourdif,CA,RW,18,2020,,Vancouver Giants (WHL),,,,,,,,,,,,,,
88,St. Louis Blues,Leo Loof,SE,D,18,2020,,Farjestad Jr. (Sweden-Jr.),,,,,,,,,,,,,,
89,Boston Bruins,Trevor Kuntar,US,C,19,2020,,Youngstown (USHL),,,,,,,,,,,,,,
90,New York Islanders,Alexander Ljungkrantz,SE,RW,18,2020,,Brynas Jr. (Sweden-Jr.),,,,,,,,,,,,,,
91,Vegas Golden Knights,Jackson Hallum,US,LW,18,2020,,St. Thomas (High-MN),,,,,,,,,,,,,,
92,New York Rangers,Oliver Tarnstrom,SE,C,18,2020,,AIK Jr. (Sweden-Jr.),,,,,,,,,,,,,,
93,Tampa Bay Lightning,Jack Thompson,CA,D,18,2020,,Sudbury Wolves (OHL),,,,,,,,,,,,,,
94,Philadelphia Flyers,Zayde Wisdom,CA,RW,18,2020,,Kingston Frontenacs (OHL),,,,,,,,,,,,,,
95,Florida Panthers,Michael Benning,CA,D,18,2020,,Sherwood Park (AJHL),,,,,,,,,,,,,,
96,Calgary Flames,Daniil Chechelev,RU,G,19,2020,,Chekhov 2 (Russia-Jr.),,,,,,,,,,,,,,
97,Detroit Red Wings,Sam Stange,US,RW,19,2020,,Sioux Falls (USHL),,,,,,,,,,,,,,
98,San Jose Sharks,Brandon Coe,CA,RW,18,2020,,North Bay Battalion (OHL),,,,,,,,,,,,,,
99,New Jersey Devils,Jaromir Pytlik,CZ,C,18,2020,,Sault Ste. Marie Greyhounds (OHL),,,,,,,,,,,,,,
100,Edmonton Oilers,Carter Savoie,CA,LW,18,2020,,Sherwood Park (AJHL),,,,,,,,,,,,,,
101,Nashville Predators,Adam Wilsby,SE,D,20,2020,,Sodertalje (Sweden-2),,,,,,,,,,,,,,
102,Montreal Canadiens,Jack Smith,US,C,18,2020,,St. Cloud Cathedral (High-MN),,,,,,,,,,,,,,
103,New York Rangers,Dylan Garand,CA,G,18,2020,,Kamloops Blazers (WHL),,,,,,,,,,,,,,
104,Anaheim Ducks,Thimo Nickl,AT,D,18,2020,,Drummondville Voltigeurs (QMJHL),,,,,,,,,,,,,,
105,Florida Panthers,Zachary Uens,CA,D,19,2020,,Merrimack (H-East),,,,,,,,,,,,,,
106,Toronto Maple Leafs,Artur Akhtyamov,RU,G,18,2020,,Irbis Kazan (Russia-Jr.),,,,,,,,,,,,,,
107,Detroit Red Wings,Jan Bednar,CZ,G,18,2020,,Sokolov (Czech-2),,,,,,,,,,,,,,
108,Pittsburgh Penguins,Lukas Svejkovsky,US,C,18,2020,,Medicine Hat Tigers (WHL),,,,,,,,,,,,,,
109,Montreal Canadiens,Blake Biondi,US,C,18,2020,,Hermantown (High-MN),,,,,,,,,,,,,,
110,Chicago Blackhawks,Michael Krutil,CZ,D,18,2020,,Sparta Jr. (Czech-Jr.),,,,,,,,,,,,,,
111,Arizona Coyotes,Mitchell Miller,US,D,18,2020,,Tri-City (USHL),,,,,,,,,,,,,,
112,Los Angeles Kings,Juho Markkanen,CA,G,18,2020,,Saipa Jr. (Finland-Jr.),,,,,,,,,,,,,,
113,Vancouver Canucks,Jackson Kunz,US,LW,18,2020,,Shattuck-St. Mary's (High-MN),,,,,,,,,,,,,,
114,Columbus Blue Jackets,Mikael Pyyhtia,FI,LW,18,2020,,TPS Jr. (Finland-Jr.),,,,,,,,,,,,,,
115,Carolina Hurricanes,Zion Nybeck,SE,LW,18,2020,,HV 71 JR. (Sweden-Jr.),,,,,,,,,,,,,,
116,Tampa Bay Lightning,Eamon Powell,US,D,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
117,Washington Capitals,Bogdan Trineyev,RU,RW,18,2020,,Dynamo Moscow 2 (Russia-Jr.),,,,,,,,,,,,,,
118,Colorado Avalanche,Colby Ambrosio,CA,C,18,2020,,Tri-City (USHL),,,,,,,,,,,,,,
119,St. Louis Blues,Tanner Dickinson,US,C,18,2020,,Sault Ste. Marie Greyhounds (OHL),,,,,,,,,,,,,,
120,New Jersey Devils,Ethan Edwards,CA,D,18,2020,,Spruce Grove (AJHL),,,,,,,,,,,,,,
121,New York Islanders,Alex Jefferies,US,LW,18,2020,,The Gunnery (HIGH-CT),,,,,,,,,,,,,,
122,Toronto Maple Leafs,William Villeneuve,CA,D,18,2020,,Saint John Sea Dogs (QMJHL),,,,,,,,,,,,,,
123,Dallas Stars,Antonio Stranges,US,LW,18,2020,,London Knights (OHL),,,,,,,,,,,,,,
124,Montreal Canadiens,Sean Farrell,US,C,18,2020,,Chicago (USHL),,,,,,,,,,,,,,
125,Vegas Golden Knights,Jesper Vikman,SE,G,18,2020,,AIK Jr. (Sweden-Jr.),,,,,,,,,,,,,,
126,Edmonton Oilers,Tyler Tullio,US,RW,18,2020,,Oshawa Generals (OHL),,,,,,,,,,,,,,
127,New York Rangers,Evan Vierling,CA,C,18,2020,,Barrie Colts (OHL),,,,,,,,,,,,,,
128,Los Angeles Kings,Martin Chromiak,SK,RW,18,2020,,Kingston Frontenacs (OHL),,,,,,,,,,,,,,
129,Anaheim Ducks,Artyom Galimov,RU,LW,21,2020,,Kazan (Russia),,,,,,,,,,,,,,
130,New Jersey Devils,Artem Shlaine,RU,C,18,2020,,Shattuck-St. Mary's (High-MN),,,,,,,,,,,,,,
131,Buffalo Sabres,Matteo Costantini,CA,C,18,2020,,Buffalo Jr. Sabres (OJHL),,,,,,,,,,,,,,
132,Detroit Red Wings,Alex Cotton,CA,D,19,2020,,Lethbridge Hurricanes (WHL),,,,,,,,,,,,,,
133,Winnipeg Jets,Anton Johannesson,SE,D,18,2020,,HV 71 JR. (Sweden-Jr.),,,,,,,,,,,,,,
134,New York Rangers,Brett Berard,US,LW,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
135,Philadelphia Flyers,Elliot Desnoyers,CA,LW,18,2020,,Moncton Wildcats (QMJHL),,,,,,,,,,,,,,
136,Montreal Canadiens,Jakub Dobes,CZ,G,19,2020,,Omaha (USHL),,,,,,,,,,,,,,
137,Toronto Maple Leafs,Dmitry Ovchinnikov,RU,C,18,2020,,Novosibirsk 2 (Russia-Jr.),,,,,,,,,,,,,,
138,Edmonton Oilers,Maksim Berezkin,RU,LW,18,2020,,Yaroslavl 2 (Russia-Jr.),,,,,,,,,,,,,,
139,Colorado Avalanche,Ryder Rolston,US,RW,18,2020,,Waterloo (USHL),,,,,,,,,,,,,,
140,Los Angeles Kings,Ben Meehan,US,D,19,2020,,Cedar Rapids (USHL),,,,,,,,,,,,,,
141,Chicago Blackhawks,Isaak Phillips,CA,D,18,2020,2022,Sudbury Wolves (OHL),4,0,0,0,-1,4,,,,,,,0,
142,Arizona Coyotes,Carson Bantle,US,LW,18,2020,,Madison (USHL),,,,,,,,,,,,,,
143,Calgary Flames,Ryan Francis,CA,RW,18,2020,,Cape Breton Screaming Eagles (QMJHL),,,,,,,,,,,,,,
144,Vancouver Canucks,Jacob Truscott,US,D,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
145,Columbus Blue Jackets,Ole Julian Bjorgvik-Holm,NO,D,18,2020,,Mississauga Steelheads (OHL),,,,,,,,,,,,,,
146,Minnesota Wild,Pavel Novak,CZ,RW,18,2020,,Kelowna Rockets (WHL),,,,,,,,,,,,,,
147,Tampa Bay Lightning,Jaydon Dureau,CA,LW,19,2020,,Portland Winter Hawks (WHL),,,,,,,,,,,,,,
148,Washington Capitals,Bear Hughes,US,C,19,2020,,Spokane Chiefs (WHL),,,,,,,,,,,,,,
149,Pittsburgh Penguins,Raivis Ansons,LV,RW,18,2020,,Baie-Comeau Drakkar (QMJHL),,,,,,,,,,,,,,
150,St. Louis Blues,Matthew Kessel,US,D,20,2020,,Massachusetts-Lowell (H-East),,,,,,,,,,,,,,
151,Boston Bruins,Mason Langenbrunner,US,D,18,2020,,Eden Prarie (High-MN),,,,,,,,,,,,,,
152,New York Islanders,William Dufour,CA,RW,18,2020,,Drummondville Voltigeurs (QMJHL),,,,,,,,,,,,,,
153,Florida Panthers,Kasper Puutio,FI,D,18,2020,,Everett Silvertips (WHL),,,,,,,,,,,,,,
154,Dallas Stars,Daniel Ljungman,SE,C,18,2020,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
155,Ottawa Senators,Eric Engstrand,SE,LW,20,2020,,Malmo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
156,Detroit Red Wings,Kyle Aucoin,CA,D,18,2020,,Tri-City (USHL),,,,,,,,,,,,,,
157,Tampa Bay Lightning,Nick Capone,US,RW,18,2020,,Tri-City (USHL),,,,,,,,,,,,,,
158,Ottawa Senators,Philippe Daoust,CA,C,18,2020,,Moncton Wildcats (QMJHL),,,,,,,,,,,,,,
159,Carolina Hurricanes,Lucas Mercuri,CA,C,18,2020,,Salisbury (HIGH-CT),,,,,,,,,,,,,,
160,Anaheim Ducks,Albin Sundsvik,SE,C,19,2020,,Skelleftea (Sweden),,,,,,,,,,,,,,
161,New Jersey Devils,Benjamin Baumgartner,AT,C,20,2020,,Davos (Swiss),,,,,,,,,,,,,,
162,Dallas Stars,Yevgeni Oksentyuk,BY,LW,19,2020,,Flint Firebirds (OHL),,,,,,,,,,,,,,
163,St. Louis Blues,Will Cranley,CA,G,18,2020,,Ottawa 67's (OHL),,,,,,,,,,,,,,
164,Winnipeg Jets,Tyrel Bauer,CA,D,18,2020,,Seattle Thunderbirds (WHL),,,,,,,,,,,,,,
165,New York Rangers,Matt Rempe,CA,C,18,2020,,Seattle Thunderbirds (WHL),,,,,,,,,,,,,,
166,Nashville Predators,Luke Reid,CA,D,18,2020,,Chicago (USHL),,,,,,,,,,,,,,
167,Colorado Avalanche,Nils Aman,SE,C,20,2020,,Leksand Jr. (Sweden-Jr.),,,,,,,,,,,,,,
168,Toronto Maple Leafs,Veeti Miettinen,FI,RW,18,2020,,K-Espoo Jr. (Finland-Jr.),,,,,,,,,,,,,,
169,Edmonton Oilers,Filip Engaras,SE,C,21,2020,,New Hampshire (H-East),,,,,,,,,,,,,,
170,Pittsburgh Penguins,Chase Yoder,US,C,18,2020,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
171,Montreal Canadiens,Alexander Gordin,RU,RW,19,2020,,SKA St. Petersburg 2 (Russia-Jr.),,,,,,,,,,,,,,
172,Chicago Blackhawks,Chad Yetman,CA,C,20,2020,,Erie Otters (OHL),,,,,,,,,,,,,,
173,Arizona Coyotes,Filip Barklund,SE,C,18,2020,,Orebro Jr. (Sweden-Jr.),,,,,,,,,,,,,,
174,Calgary Flames,Rory Kerins,CA,C,18,2020,,Sault Ste. Marie Greyhounds (OHL),,,,,,,,,,,,,,
175,Vancouver Canucks,Dmitry Zlodeyev,RU,C,18,2020,,Dynamo Moscow 2 (Russia-Jr.),,,,,,,,,,,,,,
176,Columbus Blue Jackets,Samuel Johannesson,SE,D,19,2020,,Rogle (Sweden),,,,,,,,,,,,,,
177,Toronto Maple Leafs,Axel Rindell,FI,D,20,2020,,Jukurit (Finland),,,,,,,,,,,,,,
178,Philadelphia Flyers,Connor McClennon,CA,RW,18,2020,,Winnipeg Ice (WHL),,,,,,,,,,,,,,
179,Washington Capitals,Garin Bjorklund,CA,G,18,2020,,Medicine Hat Tigers (WHL),,,,,,,,,,,,,,
180,Toronto Maple Leafs,Joe Miller,US,C,18,2020,,Blake (High-MN),,,,,,,,,,,,,,
181,Ottawa Senators,Cole Reinhardt,CA,LW,20,2020,2022,Brandon Wheat Kings (WHL),1,0,0,0,0,2,,,,,,,0,
182,Boston Bruins,Riley Duran,US,C,18,2020,,Lawrence Academy (High-MA),,,,,,,,,,,,,,
183,New York Islanders,Matias Rajaniemi,FI,D,18,2020,,Pelicans Jr. (Finland-Jr.),,,,,,,,,,,,,,
184,Vegas Golden Knights,Noah Ellis,US,D,18,2020,,Des Moines (USHL),,,,,,,,,,,,,,
185,Dallas Stars,Remi Poirier,CA,G,18,2020,,Gatineau Olympiques (QMJHL),,,,,,,,,,,,,,
186,Tampa Bay Lightning,Amir Miftakhov,RU,G,20,2020,,Bars Kazan (RUSSIA-2),,,,,,,,,,,,,,
187,Detroit Red Wings,Kienan Draper,US,RW,18,2020,,St. Andrew's College (HIGH-ON),,,,,,,,,,,,,,
188,Chicago Blackhawks,Louis Crevier,CA,D,19,2020,,Chicoutimi Sagueneens (QMJHL),,,,,,,,,,,,,,
189,Toronto Maple Leafs,John Fusco,US,D,19,2020,,Dexter School (High-MA),,,,,,,,,,,,,,
190,Los Angeles Kings,Aatu Jamsen,FI,RW,18,2020,,Pelicans Jr. (Finland-Jr.),,,,,,,,,,,,,,
191,Vancouver Canucks,Viktor Persson,SE,D,18,2020,,Brynas Jr. (Sweden-Jr.),,,,,,,,,,,,,,
192,Arizona Coyotes,Elliot Ekefjard,SE,RW,18,2020,,IF BJO (),,,,,,,,,,,,,,
193,Buffalo Sabres,Albert Lyckasen,SE,D,19,2020,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
194,St. Louis Blues,Noah Beck,CA,D,19,2020,,Fargo (USHL),,,,,,,,,,,,,,
195,Toronto Maple Leafs,Wyatt Schingoethe,US,C,18,2020,,Waterloo (USHL),,,,,,,,,,,,,,
196,San Jose Sharks,Alex Young,CA,C,19,2020,,Canmore (AJHL),,,,,,,,,,,,,,
197,New York Rangers,Hugo Ollas,SE,G,18,2020,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
198,Florida Panthers,Elliot Ekmark,SE,C,18,2020,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
199,Carolina Hurricanes,Alexander Pashin,RU,RW,18,2020,,Ufa 2 (Russia-Jr.),,,,,,,,,,,,,,
200,Edmonton Oilers,Jeremias Lindewall,SE,RW,18,2020,,Modo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
201,San Jose Sharks,Adam Raska,CZ,RW,18,2020,2022,Rimouski Oceanic (QMJHL),5,0,0,0,1,7,,,,,,,0,
202,Nashville Predators,Gunnarwolfe Fontaine,US,LW,19,2020,,Chicago (USHL),,,,,,,,,,,,,,
203,Detroit Red Wings,Chase Bradley,US,LW,18,2020,,Omaha (USHL),,,,,,,,,,,,,,
204,Arizona Coyotes,Ben McCartney,CA,LW,19,2020,,Brandon Wheat Kings (WHL),,,,,,,,,,,,,,
205,Calgary Flames,Ilya Solovyov,BY,D,20,2020,,Saginaw Spirit (OHL),,,,,,,,,,,,,,
206,San Jose Sharks,Linus Oberg,SE,C,20,2020,,Orebro (Sweden),,,,,,,,,,,,,,
207,Anaheim Ducks,Ethan Bowen,CA,C,18,2020,,Chilliwack (BCHL),,,,,,,,,,,,,,
208,Carolina Hurricanes,Ronan Seeley,CA,D,18,2020,,Everett Silvertips (WHL),,,,,,,,,,,,,,
209,Nashville Predators,Chase McLane,US,C,20,2020,,Tri-City (USHL),,,,,,,,,,,,,,
210,San Jose Sharks,Timofey Spitserov,RU,RW,18,2020,,Culver Academy (High-IN),,,,,,,,,,,,,,
211,Washington Capitals,Oskar Magnusson,SE,LW,18,2020,,Malmo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
212,Florida Panthers,Devon Levi,CA,G,18,2020,,Carleton Place (CCHL),,,,,,,,,,,,,,
213,Toronto Maple Leafs,Ryan Tverberg,CA,C,18,2020,,Toronto JC (OJHL),,,,,,,,,,,,,,
214,New York Islanders,Henrik Tikkanen,FI,G,19,2020,,HIFK Jr. (Finland-Jr.),,,,,,,,,,,,,,
215,Vegas Golden Knights,Maxim Marushev,RU,C,21,2020,,Bars Kazan (RUSSIA-2),,,,,,,,,,,,,,
216,Buffalo Sabres,Jakub Konecny,CZ,C,18,2020,,Sparta Jr. (Czech-Jr.),,,,,,,,,,,,,,
217,Tampa Bay Lightning,Declan McDonnell,US,RW,18,2020,,Kitchener Rangers (OHL),,,,,,,,,,,,,,
