Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
31,Vancouver Canucks,Jeff Rohlicek,US,C,18,1984,1989,Portland (WHL),9,0,0,0,-4,8,,,,,,,-0.3,
32,St. Louis Blues,Tony Hrkac,CA,C,18,1984,2003,Orillia (OJHL),758,132,239,371,-66,173,,,,,,,25.7,
33,Calgary Flames,Ken Sabourin,CA,D,18,1984,1992,Sault Ste. Marie (OHL),74,2,8,10,14,201,,,,,,,4,
34,Washington Capitals,Stephen Leach,US,RW,18,1984,2000,Matignon (High-MA),702,130,153,283,-78,976,,,,,,,14.1,
35,New York Rangers,Raimo Helminen,FI,C,20,1984,1989,Ilves Tampere (Finland),117,13,46,59,-26,16,,,,,,,1.4,
36,Quebec Nordiques,Jeff Brown,CA,D,18,1984,1998,Sudbury (OHL),747,154,430,584,-51,498,,,,,,,78.3,
37,Philadelphia Flyers,Jeff Chychrun,CA,D,18,1984,1994,Kingston (OHL),262,3,22,25,-14,742,,,,,,,8.5,
38,Calgary Flames,Paul Ranheim,US,LW,18,1984,2003,Edina (High-MN),1013,161,199,360,-2,288,,,,,,,21.1,
39,Buffalo Sabres,Doug Trapp,CA,LW,18,1984,1987,Regina (WHL),2,0,0,0,0,0,,,,,,,-0.1,
40,Boston Bruins,Ray Podloski,CA,C,18,1984,1989,Portland (WHL),8,0,1,1,-1,17,,,,,,,-0.1,
41,New York Islanders,Bruce Melanson,CA,RW,,1984,,St. John,,,,,,,,,,,,,,
42,Edmonton Oilers,Daryl Reaugh,CA,G,19,1984,1991,Kamloops (WHL),27,0,0,0,0,4,27,8,9,1,0.885,3.47,3.5,
43,Philadelphia Flyers,David McLay,CA,LW,,1984,,Chilliwack (BCHL),,,,,,,,,,,,,,
44,New Jersey Devils,Neil Davey,CA,D,,1984,,Michigan State (CCHA),,,,,,,,,,,,,,
45,Chicago Blackhawks,Trent Yawney,CA,D,18,1984,1999,Saskatoon (WHL),593,27,102,129,7,783,,,,,,,28.5,
46,Minnesota North Stars,Ken Hodge,CA,C/RW,18,1984,1993,St. John's (High-MA),142,39,48,87,-2,32,,,,,,,6.4,
47,Philadelphia Flyers,John Stevens,CA,D,18,1984,1994,Oshawa (OHL),53,0,10,10,-1,48,,,,,,,2.6,
48,Los Angeles Kings,John English,CA,D,18,1984,1988,Sault Ste. Marie (OHL),3,1,3,4,2,4,,,,,,,0.5,
49,Detroit Red Wings,Milan Chalupa,CZ,D,31,1984,1985,Dukla Jihlava (Czech-2),14,0,5,5,5,6,,,,,,,0.9,
50,St. Louis Blues,Toby Ducolon,US,RW,,1984,,St. Albans (High-VT),,,,,,,,,,,,,,
51,Montreal Canadiens,Patrick Roy,CA,G,18,1984,2003,Granby (QMJHL),1029,0,45,45,0,262,1029,551,315,131,0.91,2.54,198.3,
52,Vancouver Canucks,David Saunders,CA,LW,18,1984,1988,St. Lawrence (ECAC),56,7,13,20,-15,10,,,,,,,0.3,
53,St. Louis Blues,Robert Dirk,CA,D,18,1984,1996,Regina (WHL),402,13,29,42,55,786,,,,,,,18.4,
54,Montreal Canadiens,Graeme Bonar,CA,RW,,1984,,Windsor (OHL),,,,,,,,,,,,,,
55,Vancouver Canucks,Landis Chaulk,CA,LW,,1984,,Calgary (WHL),,,,,,,,,,,,,,
56,St. Louis Blues,Alan Perry,US,G,,1984,,Providence (High-RI),,,,,,,,,,,,,,
57,Quebec Nordiques,Steven Finn,CA,D,18,1984,1997,Laval (QMJHL),725,34,78,112,-131,1724,,,,,,,23.3,
58,Vancouver Canucks,Mike Stevens,CA,LW,18,1984,1990,Kitchener (OHL),23,1,4,5,-3,29,,,,,,,-0.2,
59,Washington Capitals,Michal Pivonka,CZ,C,18,1984,1999,Poldi SNOP Kladno (Czech),825,181,418,599,18,476,,,,,,,43,
60,Buffalo Sabres,Ray Sheppard,CA,RW,18,1984,2000,Cornwall (OHL),817,357,300,657,10,212,,,,,,,64.4,
61,Boston Bruins,Jeff Cornelius,CA,D,,1984,,Toronto (OHL),,,,,,,,,,,,,,
62,New York Islanders,Jeff Norton,US,D,18,1984,2002,Cushing Academy (High-MA),799,52,332,384,-29,615,,,,,,,56.2,
63,Edmonton Oilers,Todd Norman,US,C,,1984,,St. Paul (High-MN),,,,,,,,,,,,,,
64,Pittsburgh Penguins,Mark Teevens,CA,RW,,1984,,Ottawa (OHL),,,,,,,,,,,,,,
65,Montreal Canadiens,Lee Brodeur,US,RW,,1984,,Grafton H.S. (High-WI),,,,,,,,,,,,,,
66,Chicago Blackhawks,Tommy Eriksson,SE,C,,1984,,Umea,,,,,,,,,,,,,,
67,Toronto Maple Leafs,Jeff Reese,CA,G,18,1984,1999,London (OHL),174,0,8,8,0,30,174,53,65,17,0.879,3.66,19.9,
68,Winnipeg Jets,Chris Mills,CA,D,,1984,,Scarborough,,,,,,,,,,,,,,
69,Los Angeles Kings,Thomas Glavine,US,C,,1984,,Billerica (High-MA),,,,,,,,,,,,,,
70,New York Islanders,Doug Wieck,US,LW,,1984,,Rochester (High-MN),,,,,,,,,,,,,,
71,St. Louis Blues,Graham Herring,CA,D,,1984,,Longueuil (QMJHL),,,,,,,,,,,,,,
72,Winnipeg Jets,Sean Clement,CA,D,,1984,,Brockville (CCHL),,,,,,,,,,,,,,
73,Vancouver Canucks,Brian Bertuzzi,CA,C,,1984,,Kamloops (WHL),,,,,,,,,,,,,,
74,New Jersey Devils,Paul Ysebaert,CA,C,18,1984,1999,Petrolia Jr. B (GOJHL),532,149,187,336,-12,217,,,,,,,26.5,
75,Calgary Flames,Petr Rosol,CZ,LW,,1984,,Dukla Jihlava (Czech-2),,,,,,,,,,,,,,
76,Minnesota North Stars,Miroslav Maly,CZ,D,,1984,,Rakovnik,,,,,,,,,,,,,,
77,New York Rangers,Paul Broten,US,RW,18,1984,1996,Roseau (High-MN),322,46,55,101,21,264,,,,,,,4.4,
78,Quebec Nordiques,Terry Perkins,CA,RW,,1984,,Campbell River,,,,,,,,,,,,,,
79,Philadelphia Flyers,Dave Hanson,US,C,,1984,,Grand Forks (KIJHL),,,,,,,,,,,,,,
80,Washington Capitals,Kris King,CA,LW,18,1984,2001,Peterborough (OHL),849,66,85,151,-52,2030,,,,,,,-4.4,
81,Buffalo Sabres,Bob Halkidis,CA,D,18,1984,1996,London (OHL),256,8,32,40,-6,825,,,,,,,10.3,
82,Boston Bruins,Bob Joyce,CA,LW,18,1984,1993,Notre Dame (SJHL),158,34,49,83,9,90,,,,,,,5.2,
83,New York Islanders,Ari Haanpaa,FI,LW,18,1984,1988,Ilves Tampere (Finland),60,6,11,17,8,37,,,,,,,0.3,
84,Edmonton Oilers,Rich Novak,CA,RW,,1984,,Squamish,,,,,,,,,,,,,,
85,Pittsburgh Penguins,Arto Javanainen,FI,RW,25,1984,1985,Assat Pori (Finland),14,4,1,5,2,2,,,,,,,0.4,
86,New Jersey Devils,Jon Morris,US,C,18,1984,1994,Chelmsford H.S. (High-MA),103,16,33,49,2,47,,,,,,,2.4,
87,Los Angeles Kings,David Grannis,US,RW,,1984,,St. Paul (High-MN),,,,,,,,,,,,,,
88,Toronto Maple Leafs,Jack Capuano,US,D,18,1984,1992,Kent School (High-CT),6,0,0,0,-2,0,,,,,,,0.1,
89,Minnesota North Stars,Jiri Poner,CZ,RW,,1984,,Pardubice (Czech),,,,,,,,,,,,,,
90,Chicago Blackhawks,Timo Lehkonen,FI,D,,1984,,Helsinki (Finland),,,,,,,,,,,,,,
91,Detroit Red Wings,Mats Lundstrom,SE,LW,,1984,,Skelleftea (Sweden),,,,,,,,,,,,,,
92,St. Louis Blues,Scott Paluch,US,D,,1984,,Chicago (USHL),,,,,,,,,,,,,,
93,Winnipeg Jets,Scott Schneider,US,C,,1984,,Rochester (High-MN),,,,,,,,,,,,,,
94,Vancouver Canucks,Brett MacDonald,CA,D,18,1984,1988,North Bay (OHL),1,0,0,0,-1,0,,,,,,,0,
95,Montreal Canadiens,Gerald Johannson,CA,D,,1984,,Meadow Lake,,,,,,,,,,,,,,
96,Calgary Flames,Joel Paunio,FI,LW,,1984,,Helsinki (Finland),,,,,,,,,,,,,,
97,Minnesota North Stars,Kari Takko,FI,G,22,1984,1991,Assat Pori (Finland),142,0,2,2,0,30,142,37,71,14,0.878,3.9,20.6,
98,New York Rangers,Clark Donatelli,US,LW,18,1984,1992,Stratford Jr. B (GOJHL),35,3,4,7,-19,39,,,,,,,-0.6,
99,Winnipeg Jets,Brent Severyn,CA,LW,18,1984,1999,Seattle (WHL),328,10,30,40,-30,825,,,,,,,5.1,
100,Philadelphia Flyers,Brian Dobbin,CA,RW,18,1984,1992,London (OHL),63,7,8,15,-4,61,,,,,,,-0.1,
101,Chicago Blackhawks,Darin Sceviour,CA,RW,18,1984,1987,Lethbridge (WHL),1,0,0,0,0,0,,,,,,,0,
102,Buffalo Sabres,Joel Rampton,US,LW,,1984,,St. Paul (USHL),,,,,,,,,,,,,,
103,Boston Bruins,Mike Bishop,CA,G,,1984,,London (OHL),,,,,,,,,,,,,,
104,New York Islanders,Mike Murray,CA,C,18,1984,1988,London (OHL),1,0,0,0,0,0,,,,,,,0,
105,Edmonton Oilers,Richard Lambert,CA,LW,,1984,,Toronto (OHL),,,,,,,,,,,,,,
106,Edmonton Oilers,Emanuel Viveiros,CA,D,18,1984,1988,Prince Albert (WHL),29,1,11,12,-3,6,,,,,,,1.6,
107,New Jersey Devils,Kirk McLean,CA,G,18,1984,2001,Oshawa (OHL),612,0,23,23,0,58,612,245,262,72,0.887,3.26,84,
108,Los Angeles Kings,Greg Strome,CA,G,,1984,,Muenster,,,,,,,,,,,,,,
109,Toronto Maple Leafs,Fabian Joseph,CA,C,,1984,,Sydney,,,,,,,,,,,,,,
110,Hartford Whalers,Mike Millar,CA,RW,19,1984,1991,Brantford (OHL),78,18,18,36,-9,12,,,,,,,2,
111,Chicago Blackhawks,Chris Clifford,CA,G,18,1984,1989,Kingston (OHL),2,0,0,0,0,0,2,0,0,0,1,0,0.1,
112,Detroit Red Wings,Randy Hansch,CA,G,,1984,,Edmonton (WHL),,,,,,,,,,,,,,
113,St. Louis Blues,Steve Tuttle,CA,RW,18,1984,1991,Richmond Jr.,144,28,28,56,-1,12,,,,,,,2.6,
114,Winnipeg Jets,Gary Lorden,US,D,,1984,,Providence (High-RI),,,,,,,,,,,,,,
115,Vancouver Canucks,Jeff Korchinski,CA,D,,1984,,Ottawa (OHL),,,,,,,,,,,,,,
116,Montreal Canadiens,Jim Nesich,US,RW/C,,1984,,Verdun (QMJHL),,,,,,,,,,,,,,
117,Calgary Flames,Brett Hull,CA,RW,20,1984,2006,Penticton (BCHL),1269,741,650,1391,23,458,,,,,,,154.6,
118,Minnesota North Stars,Gary McColgan,CA,LW,,1984,,Scarborough,,,,,,,,,,,,,,
119,New York Rangers,Kjell Samuelsson,SE,D,25,1984,1999,Leksand (Sweden),813,48,138,186,144,1225,,,,,,,49.2,
120,Quebec Nordiques,Darren Cota,CA,RW,,1984,,McLennan,,,,,,,,,,,,,,
121,Philadelphia Flyers,John Dzikowski,CA,LW,,1984,,Portage la Prairie,,,,,,,,,,,,,,
122,Washington Capitals,Vito Cramarossa,CA,RW,,1984,,Toronto (OHL),,,,,,,,,,,,,,
123,Buffalo Sabres,James Gasseau,CA,D,,1984,,Carleton,,,,,,,,,,,,,,
124,Boston Bruins,Randy Oswald,CA,D,,1984,,Bowmanville,,,,,,,,,,,,,,
125,New York Islanders,Jim Wilharm,US,D,,1984,,Minneapolis (High-MN),,,,,,,,,,,,,,
126,Edmonton Oilers,Ivan Dornic,SK,LW,,1984,,Dukla Trencin (Slovakia),,,,,,,,,,,,,,
127,Pittsburgh Penguins,Tom Ryan,US,D,,1984,,Boston (High-MA),,,,,,,,,,,,,,
128,New Jersey Devils,Ian Ferguson,CA,D,,1984,,Winnipeg (WHL),,,,,,,,,,,,,,
129,Los Angeles Kings,Timothy Hanley,US,C,,1984,,Greenfield (High-MA),,,,,,,,,,,,,,
130,Toronto Maple Leafs,Joseph McInnis,US,C,,1984,,Cambridge (GOJHL),,,,,,,,,,,,,,
131,Hartford Whalers,Mike Vellucci,US,D,18,1984,1988,Belleville (OHL),2,0,0,0,-1,11,,,,,,,0,
132,Chicago Blackhawks,Mike Stapleton,CA,C,18,1984,2001,Cornwall (OHL),697,71,111,182,-104,342,,,,,,,1.7,
133,Detroit Red Wings,Stefan Larsson,SE,D,,1984,,Goteborg (Sweden-3),,,,,,,,,,,,,,
134,St. Louis Blues,Cliff Ronning,CA,C,18,1984,2004,New Westminster (WCHL),1137,306,563,869,46,453,,,,,,,78.1,
135,Winnipeg Jets,Luciano Borsato,CA,C,18,1984,1995,Bramalea Jr. B,203,35,55,90,-19,113,,,,,,,4.2,
136,Vancouver Canucks,Blaine Chrest,CA,C,,1984,,Portland (WHL),,,,,,,,,,,,,,
137,Montreal Canadiens,Scott MacTavish,CA,D,,1984,,Fredericton (High-NB),,,,,,,,,,,,,,
138,Calgary Flames,Kevan Melrose,CA,D,,1984,,Red Deer (WHL),,,,,,,,,,,,,,
139,Minnesota North Stars,Vladimir Kyhos,CZ,LW,,1984,,Chemopetrol Litvinov (Russia),,,,,,,,,,,,,,
140,New York Rangers,Thomas Hussey,CA,LW,,1984,,Newmarket (High-ON),,,,,,,,,,,,,,
141,Quebec Nordiques,Henrik Cedegren,SE,RW,,1984,,Brynas Gavle (Sweden),,,,,,,,,,,,,,
142,Philadelphia Flyers,Tom Allen,CA,D,,1984,,Kitchener (OHL),,,,,,,,,,,,,,
143,Washington Capitals,Timo Iljima,FI,C,,1984,,Karpat Oulu (Finland),,,,,,,,,,,,,,
144,Buffalo Sabres,Darcy Wakaluk,CA,G,18,1984,1997,Kelowna (WHL),191,0,6,6,0,90,191,67,75,21,0.889,3.22,24.1,
145,Boston Bruins,Mark Thietke,CA,C,,1984,,Ottawa (OHL),,,,,,,,,,,,,,
146,New York Islanders,Kelly Murphy,CA,D,,1984,,Regina (WHL),,,,,,,,,,,,,,
147,Edmonton Oilers,Heikki Riihijarvi,FI,D,,1984,,Salla,,,,,,,,,,,,,,
148,St. Louis Blues,Don Porter,CA,LW,,1984,,Geraldton,,,,,,,,,,,,,,
149,New Jersey Devils,Vladimir Kames,CZ,C,,1984,,Poldi Kladno (Czech),,,,,,,,,,,,,,
150,Los Angeles Kings,Shannon Deegan,CA,C,,1984,,Vermont (ECAC),,,,,,,,,,,,,,
151,Toronto Maple Leafs,Derek Laxdal,CA,RW,18,1984,1991,Brandon (WHL),67,12,7,19,-18,88,,,,,,,0.1,
152,Detroit Red Wings,Lars Karlsson,SE,LW,,1984,,Karlstad (Sweden),,,,,,,,,,,,,,
153,Chicago Blackhawks,Glen Greenough,CA,RW,,1984,,Sudbury (OHL),,,,,,,,,,,,,,
154,Detroit Red Wings,Urban Nordin,SE,C,,1984,,Ornskoldsvik,,,,,,,,,,,,,,
155,St. Louis Blues,Jim Vesey,US,C/RW,18,1984,1992,C. Columbus (High-MA),15,1,2,3,-4,7,,,,,,,-0.2,
156,Winnipeg Jets,Brad Jones,US,LW,19,1984,1992,Michigan (CCHA),148,25,31,56,11,122,,,,,,,2.6,
157,Vancouver Canucks,Jim Agnew,CA,D,18,1984,1993,Brandon (WHL),81,0,1,1,-9,257,,,,,,,2,
158,Montreal Canadiens,Brad McCaughey,US,RW,,1984,,Ann Arbor (High-MI),,,,,,,,,,,,,,
159,Calgary Flames,Jiri Hrdina,CZ,C,26,1984,1992,Sparta Praha (Czech),250,45,85,130,34,92,,,,,,,6.8,
160,Minnesota North Stars,Darin MacInnis,US,G,,1984,,Providence (High-CT),,,,,,,,,,,,,,
161,New York Rangers,Brian Nelson,US,C,,1984,,Willmar (High-MN),,,,,,,,,,,,,,
162,Quebec Nordiques,Jyrki Maki,FI,D,,1984,,Helsinki (High-MN),,,,,,,,,,,,,,
163,Philadelphia Flyers,Luke Vitale,CA,C,,1984,,Toronto (OHL),,,,,,,,,,,,,,
164,Washington Capitals,Frank Joo,CA,D,,1984,,Regina (WHL),,,,,,,,,,,,,,
165,Buffalo Sabres,Orvar Stambert,SE,D,,1984,,Stockholm (Sweden-2),,,,,,,,,,,,,,
166,Boston Bruins,Don Sweeney,CA,D,18,1984,2004,St. Paul's (High-NH),1115,52,221,273,112,681,,,,,,,68.2,
167,New York Islanders,Franco Desantis,CA,D,,1984,,Verdun (QMJHL),,,,,,,,,,,,,,
168,Edmonton Oilers,Todd Ewen,CA,RW,18,1984,1997,New Westminster (WCHL),518,36,40,76,-9,1914,,,,,,,-4.4,
169,Pittsburgh Penguins,John Del Col,CA,LW,,1984,,Toronto (OHL),,,,,,,,,,,,,,
170,New Jersey Devils,Mike Roth,US,D,,1984,,St. Paul (High-MN),,,,,,,,,,,,,,
171,Los Angeles Kings,Luc Robitaille,CA,LW,18,1984,2006,Hull (QMJHL),1431,668,726,1394,71,1177,,,,,,,138.6,
172,Toronto Maple Leafs,Dan Turner,CA,LW,,1984,,Flin Flon (WHL),,,,,,,,,,,,,,
173,Hartford Whalers,John Devereaux,US,C,,1984,,Scituate (High-MA),,,,,,,,,,,,,,
174,Chicago Blackhawks,Ralph Difiore,CA,D,,1984,,Shawinigan (QMJHL),,,,,,,,,,,,,,
175,Detroit Red Wings,Bill Shibicky,CA,C,,1984,,New Westminster (WCHL),,,,,,,,,,,,,,
176,St. Louis Blues,Daniel Jomphe,CA,LW,,1984,,Granby (QMJHL),,,,,,,,,,,,,,
177,Winnipeg Jets,Gord Whitaker,CA,RW,,1984,,Edmonton (WHL),,,,,,,,,,,,,,
178,Vancouver Canucks,Rex Grant,CA,G,,1984,,Mission City,,,,,,,,,,,,,,
179,Montreal Canadiens,Eric Demers,CA,LW,,1984,,Shawinigan (QMJHL),,,,,,,,,,,,,,
180,Calgary Flames,Gary Suter,US,D,20,1984,2002,Wisconsin (WCHA),1145,203,641,844,126,1349,,,,,,,121.6,
181,Minnesota North Stars,Duane Wahlin,US,RW,,1984,,St. Paul (High-MN),,,,,,,,,,,,,,
182,New York Rangers,Ville Kentala,FI,LW,,1984,,HIFK Helsinki (Finland),,,,,,,,,,,,,,
183,Quebec Nordiques,Guy Ouellette,CA,C,,1984,,St. Jerome (QJHL),,,,,,,,,,,,,,
184,Philadelphia Flyers,Billy Powers,US,C,,1984,,Cambridge (High-MA),,,,,,,,,,,,,,
185,Washington Capitals,Jim Thomson,CA,RW,18,1984,1994,Toronto (OHL),115,4,3,7,-23,416,,,,,,,-2.7,
186,Boston Bruins,Kevin Heffernan,US,C,,1984,,Weymouth (High-MA),,,,,,,,,,,,,,
187,New York Islanders,Tom Warden,CA,D,,1984,,Derbyshire,,,,,,,,,,,,,,
188,New York Rangers,Heinz Ehlers,DK,C,,1984,,Leksand (Sweden),,,,,,,,,,,,,,
189,Pittsburgh Penguins,Steve Hurt,US,RW,,1984,,St. Paul (High-MN),,,,,,,,,,,,,,
190,New Jersey Devils,Mike Peluso,US,LW,18,1984,1998,Greenway (High-MN),458,38,52,90,-15,1951,,,,,,,-0.8,
191,Los Angeles Kings,Jeff Crossman,CA,C,,1984,,Western Michigan (CCHA),,,,,,,,,,,,,,
192,Toronto Maple Leafs,David Buckley,US,D,,1984,,Trinity-Pawling (High-NY),,,,,,,,,,,,,,
193,Hartford Whalers,Brent Regan,CA,RW,,1984,,Edmonton (WHL),,,,,,,,,,,,,,
194,Chicago Blackhawks,Joakim Persson,SE,RW,,1984,,Brynas Gavle (Sweden),,,,,,,,,,,,,,
195,Detroit Red Wings,Jay Rose,US,D,,1984,,Newton (High-MA),,,,,,,,,,,,,,
196,St. Louis Blues,Tom Tilley,CA,D,19,1984,1994,Orillia (OJHL),174,4,38,42,19,89,,,,,,,10,
197,Winnipeg Jets,Rick Forst,CA,LW,,1984,,Esterhazy,,,,,,,,,,,,,,
198,Vancouver Canucks,Ed Lowney,US,RW,,1984,,Revere,,,,,,,,,,,,,,
199,Montreal Canadiens,Ron Annear,CA,D,,1984,,U.S. International U. (GWHC),,,,,,,,,,,,,,
200,Calgary Flames,Petr Rucka,CZ,C,,1984,,Sparta Praha (Czech),,,,,,,,,,,,,,
201,Minnesota North Stars,Michael Orn,US,C,,1984,,Moorhead (High-MN),,,,,,,,,,,,,,
202,New York Rangers,Kevin Miller,US,C,19,1984,2004,Redford Jr. (GLJHL),620,150,185,335,-7,429,,,,,,,24.8,
203,Quebec Nordiques,Ken Quinney,CA,RW,19,1984,1991,Calgary (WHL),59,7,13,20,-4,23,,,,,,,0.6,
204,Philadelphia Flyers,Daryn Fersovich,CA,C,,1984,,Edmonton (WHL),,,,,,,,,,,,,,
205,Washington Capitals,Paul Cavallini,CA,D,18,1984,1996,Henry Carr Jr. B (MJHL),564,56,177,233,116,750,,,,,,,46.7,
206,Buffalo Sabres,Brian McKinnon,CA,C,,1984,,Toronto (OHL),,,,,,,,,,,,,,
207,Boston Bruins,J. D. Urbanic,CA,LW,,1984,,St. Catharines (OHL),,,,,,,,,,,,,,
208,New York Islanders,David Volek,CZ,W,18,1984,1994,Slavia Praha (Czech-2),396,95,154,249,-24,201,,,,,,,15.6,
209,Edmonton Oilers,Joel Curtis,CA,LW,,1984,,Oshawa (OHL),,,,,,,,,,,,,,
210,Pittsburgh Penguins,Jim Steen,US,C,,1984,,Moorhead (High-MN),,,,,,,,,,,,,,
211,New Jersey Devils,Jarkko Piiparinen,FI,C,,1984,,Lahti,,,,,,,,,,,,,,
212,Los Angeles Kings,Paul Kenny,CA,G,,1984,,St. John's,,,,,,,,,,,,,,
213,Toronto Maple Leafs,Mike Wurst,US,LW,,1984,,Edina (High-MN),,,,,,,,,,,,,,
214,Hartford Whalers,Jim Culhane,CA,D,19,1984,1990,Western Michigan (CCHA),6,0,1,1,3,6,,,,,,,0.5,
215,Chicago Blackhawks,Bill Brown,US,C,,1984,,Simley (High-MN),,,,,,,,,,,,,,
216,Detroit Red Wings,Tim Kaiser,CA,RW/D,,1984,,Leamington (GOJHL),,,,,,,,,,,,,,
217,St. Louis Blues,Mark Cupolo,CA,LW,,1984,,Guelph (OHL),,,,,,,,,,,,,,
218,Winnipeg Jets,Mike Warus,CA,RW,,1984,,Sudbury (OHL),,,,,,,,,,,,,,
219,Vancouver Canucks,Doug Clarke,CA,D,,1984,,Colorado College (WCHA),,,,,,,,,,,,,,
220,Montreal Canadiens,Dave Tanner,CA,D,,1984,,Winnipeg (WHL),,,,,,,,,,,,,,
221,Calgary Flames,Stefan Jonsson,SE,D,,1984,,Sodertalje (Sweden-2),,,,,,,,,,,,,,
222,Minnesota North Stars,Tom Terwilliger,US,D,,1984,,Denver (High-MN),,,,,,,,,,,,,,
223,New York Rangers,Tom Lorentz,US,C,,1984,,St. Paul (High-MN),,,,,,,,,,,,,,
224,Chicago Blackhawks,David Mackey,CA,LW,18,1984,1994,Victoria (WHL),126,8,12,20,-29,305,,,,,,,-1.8,
225,Washington Capitals,Mikhail Tatarinov,RU,D,18,1984,1994,Sokol Kiev (Russia),161,21,48,69,10,184,,,,,,,12.6,
226,Buffalo Sabres,Grant Delcourt,CA,RW,,1984,,Kelowna (WHL),,,,,,,,,,,,,,
227,Boston Bruins,Bill Kopecky,US,C,,1984,,Ipswich (High-MA),,,,,,,,,,,,,,
228,New York Islanders,Russ Becker,US,D,,1984,,Virginia (High-MN),,,,,,,,,,,,,,
229,Edmonton Oilers,Simon Wheeldon,CA,C,18,1984,1991,Victoria (WHL),15,0,2,2,-1,10,,,,,,,-0.2,
