Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
127,Minnesota Wild,Josh Pillar,CA,C,19,2021,,Kamloops Blazers (WHL),,,,,,,,,,,,,,
128,Vegas Golden Knights,Jakub Demek,SK,C,18,2021,,Slovakia U18 (Svk-2) (SLOVAKIA-2),,,,,,,,,,,,,,
129,New Jersey Devils,Topias Vilen,FI,D,18,2021,,Pelicans (Finland),,,,,,,,,,,,,,
130,Anaheim Ducks,Sean Tschigerl,CA,LW,18,2021,,Calgary Hitmen (WHL),,,,,,,,,,,,,,
131,Seattle Kraken,Jacob Melanson,CA,RW,18,2021,,Acadie-Bathurst Titan (QMJHL),,,,,,,,,,,,,,
132,Columbus Blue Jackets,Nikolai Makarov,RU,D,18,2021,,Cska 2 (Russia-Jr.),,,,,,,,,,,,,,
133,Columbus Blue Jackets,James Malatesta,CA,LW,18,2021,,Quebec Remparts (QMJHL),,,,,,,,,,,,,,
134,Detroit Red Wings,Liam Dower Nilsson,SE,C,18,2021,,Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
135,San Jose Sharks,Artem Guryev,RU,D,18,2021,,Lindsay (OJHL),,,,,,,,,,,,,,
136,Carolina Hurricanes,Robert Orr,CA,RW,18,2021,,Halifax Mooseheads (QMJHL),,,,,,,,,,,,,,
137,Vancouver Canucks,Aku Koskenvuo,FI,G,18,2021,,Hifk Jr. (Finland-Jr.),,,,,,,,,,,,,,
138,Dallas Stars,Jack Bar,CA,D,18,2021,,Chicago (USHL),,,,,,,,,,,,,,
139,Arizona Coyotes,Manix Landry,US,C,18,2021,,Gatineau Olympiques (QMJHL),,,,,,,,,,,,,,
140,Vancouver Canucks,Jonathan Myrenberg,SE,D,18,2021,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
141,Calgary Flames,Cole Jordan,CA,D,18,2021,,Moose Jaw Warriors (WHL),,,,,,,,,,,,,,
142,Montreal Canadiens,Daniil Sobolev,RU,D,18,2021,,Spartak 2 (Russia-Jr.),,,,,,,,,,,,,,
143,Dallas Stars,Jacob Holmes,CA,D,18,2021,,Sault Ste. Marie Greyhounds (OHL),,,,,,,,,,,,,,
144,New York Rangers,Jaroslav Chmelar,CZ,RW,18,2021,,Jokerit U18 (Fin.-Jr. U18),,,,,,,,,,,,,,
145,St. Louis Blues,Tyson Galloway,CA,D,18,2021,,Calgary Hitmen (WHL),,,,,,,,,,,,,,
146,Winnipeg Jets,Dmitri Rashevsky,RU,RW,20,2021,,Krasnogorsk (RUSSIA-2),,,,,,,,,,,,,,
147,Carolina Hurricanes,Justin Robidas,US,C,18,2021,,,,,,,,,,,,,,,,
148,Anaheim Ducks,Gage Alexander,CA,G,19,2021,,Winnipeg Ice (WHL),,,,,,,,,,,,,,
149,Boston Bruins,Oskar Jellvik,SE,LW,18,2021,,Djurgarden Jr. (Sweden-Jr.),,,,,,,,,,,,,,
150,Montreal Canadiens,Joshua Roy,CA,RW,18,2021,,Sherbrooke Phoenix (QMJHL),,,,,,,,,,,,,,
151,Washington Capitals,Haakon Hanelt,DE,C,18,2021,,Eisbaren Berlin (GERMANY),,,,,,,,,,,,,,
152,Florida Panthers,Kirill Gerasimyuk,RU,G,18,2021,,Ska-Varyagi (Russia-Jr.),,,,,,,,,,,,,,
153,Toronto Maple Leafs,Ty Voit,US,LW,18,2021,,Sarnia Sting (OHL),,,,,,,,,,,,,,
154,Pittsburgh Penguins,Isaac Belliveau,CA,D,18,2021,,Gatineau Olympiques (QMJHL),,,,,,,,,,,,,,
155,Detroit Red Wings,Oscar Plandowski,CA,D,18,2021,,Charlottetown Islanders (QMJHL),,,,,,,,,,,,,,
156,San Jose Sharks,Max Mccue,CA,C,18,2021,,London Knights (OHL),,,,,,,,,,,,,,
157,New York Islanders,Eetu Liukas,FI,LW,18,2021,,TPS (Finland),,,,,,,,,,,,,,
158,Philadelphia Flyers,Ty Murchison,US,D,18,2021,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
159,Buffalo Sabres,Viljami Marjala,FI,LW,18,2021,,Quebec Remparts (QMJHL),,,,,,,,,,,,,,
160,Tampa Bay Lightning,Cameron Macdonald,CA,C,18,2021,,Saint John Sea Dogs (QMJHL),,,,,,,,,,,,,,
161,Buffalo Sabres,William Von Lofberg,SE,C,18,2021,,Malmo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
162,Anaheim Ducks,Kyle Kukkonen,US,C,18,2021,,Maple Grove (High-MN),,,,,,,,,,,,,,
163,Seattle Kraken,Semyon Vyazovoi,RU,G,18,2021,,Ufa 2 (Russia-Jr.),,,,,,,,,,,,,,
164,New Jersey Devils,Viktor Hurtig,SE,D,19,2021,,Vasteras Jr. (Sweden-Jr.),,,,,,,,,,,,,,
165,Columbus Blue Jackets,Ben Boyd,CA,LW,18,2021,,Charlottetown Islanders (QMJHL),,,,,,,,,,,,,,
166,Detroit Red Wings,Pasquale Zito,CA,LW,18,2021,,Windsor Spitfires (OHL),,,,,,,,,,,,,,
167,San Jose Sharks,Liam Gilmartin,DE,LW,18,2021,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
168,Calgary Flames,Jack Beck,CA,RW,18,2021,,Ottawa 67's (OHL),,,,,,,,,,,,,,
169,Vancouver Canucks,Hugo Gabrielson,SE,D,18,2021,,Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
170,Carolina Hurricanes,Bryce Montgomery,US,D,18,2021,,London Knights (OHL),,,,,,,,,,,,,,
171,Arizona Coyotes,Cal Thomas,US,D,18,2021,,Maple Grove (High-MN),,,,,,,,,,,,,,
172,Chicago Blackhawks,Ilya Safonov,RU,C,20,2021,,Kazan (Russia),,,,,,,,,,,,,,
173,Calgary Flames,Lucas Ciona,CA,LW,18,2021,,Seattle Thunderbirds (WHL),,,,,,,,,,,,,,
174,Philadelphia Flyers,Ethan Samson,CA,D,18,2021,,Prince George Cougars (WHL),,,,,,,,,,,,,,
175,Dallas Stars,Francesco Arcuri,CA,C,18,2021,,Kingston Frontenacs (OHL),,,,,,,,,,,,,,
176,Washington Capitals,Dru Krebs,CA,D,18,2021,,Medicine Hat Tigers (WHL),,,,,,,,,,,,,,
177,San Jose Sharks,Theo Jacobsson,SE,C,18,2021,,Modo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
178,Vancouver Canucks,Connor Lockhart,CA,RW,18,2021,,Erie Otters (OHL),,,,,,,,,,,,,,
179,Nashville Predators,Simon Knak,CH,RW,19,2021,,Portland Winter Hawks (WHL),,,,,,,,,,,,,,
180,Edmonton Oilers,Matvey Petrov,RU,LW,18,2021,,Krylja Sovetov 2 (Russia-Jr.),,,,,,,,,,,,,,
181,Boston Bruins,Ryan Mast,US,D,18,2021,,Sarnia Sting (OHL),,,,,,,,,,,,,,
182,Minnesota Wild,Nate Benoit,US,D,18,2021,,Mount St. Charles (HIGH-RI),,,,,,,,,,,,,,
183,Washington Capitals,Chase Clark,US,G,19,2021,,Jersey Hitmen (USPHL),,,,,,,,,,,,,,
184,Florida Panthers,Jakub Kos,CZ,LW,18,2021,,Ilves Jr. (Finland-Jr.),,,,,,,,,,,,,,
185,Toronto Maple Leafs,Vyacheslav Peksa,RU,G,19,2021,,Irbis Kazan (Russia-Jr.),,,,,,,,,,,,,,
186,Edmonton Oilers,Shane Lachance,US,LW,18,2021,,Junior Bruins (USPHL),,,,,,,,,,,,,,
187,Carolina Hurricanes,Nikita Quapp,DE,G,18,2021,,Krefeld (GERMANY),,,,,,,,,,,,,,
188,Buffalo Sabres,Nikita Novikov,RU,D,18,2021,,Dynamo Moscow 2 (Russia-Jr.),,,,,,,,,,,,,,
189,New York Islanders,Aleksi Malinen,FI,D,18,2021,,JYP (Finland),,,,,,,,,,,,,,
190,Vegas Golden Knights,Artur Cholach,UA,D,18,2021,,Sokol Kiev (Ukraine),,,,,,,,,,,,,,
191,Montreal Canadiens,Xavier Simoneau,CA,C,20,2021,,Drummondville Voltigeurs (QMJHL),,,,,,,,,,,,,,
192,Tampa Bay Lightning,Alex Gagne,US,D,19,2021,,Muskegon (USHL),,,,,,,,,,,,,,
193,Buffalo Sabres,Tyson Kozak,CA,C,18,2021,,Portland Winter Hawks (WHL),,,,,,,,,,,,,,
194,Pittsburgh Penguins,Ryan Mccleary,CA,D,18,2021,,Portland Winter Hawks (WHL),,,,,,,,,,,,,,
195,Seattle Kraken,Justin Janicke,US,LW,18,2021,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
196,Tampa Bay Lightning,Daniil Pylenkov,RU,D,20,2021,,Podolsk (Russia),,,,,,,,,,,,,,
197,Columbus Blue Jackets,Martin Rysavy,CZ,RW,18,2021,,Prerov (Czech-2),,,,,,,,,,,,,,
198,St. Louis Blues,Ivan Vorobyov,RU,RW,19,2021,,Khanty-Mansiysk 2 (Russia-Jr.),,,,,,,,,,,,,,
199,San Jose Sharks,Evgenii Kashnikov,RU,D,18,2021,,Gatineau Olympiques (QMJHL),,,,,,,,,,,,,,
200,Carolina Hurricanes,Yegor Naumov,RU,G,18,2021,,Krylja Sovetov 2 (Russia-Jr.),,,,,,,,,,,,,,
201,Vancouver Canucks,Lucas Forsell,SE,LW,18,2021,,Farjestad Jr. (Sweden-Jr.),,,,,,,,,,,,,,
202,Ottawa Senators,Chandler Romeo,CA,D,18,2021,,Brantford (GOJHL),,,,,,,,,,,,,,
203,New Jersey Devils,Zakhar Bardakov,RU,C,20,2021,,Podolsk (Russia),,,,,,,,,,,,,,
204,Chicago Blackhawks,Connor Kelley,US,D,19,2021,,Minnesota-Duluth (NCHC),,,,,,,,,,,,,,
205,Calgary Flames,Arsenii Sergeev,RU,G,18,2021,,Shreveport (NAHL),,,,,,,,,,,,,,
206,Philadelphia Flyers,Owen Mclaughlin,US,C,18,2021,,Mount St. Charles (HIGH-RI),,,,,,,,,,,,,,
207,Dallas Stars,Albert Sjoberg,SE,RW,18,2021,,Sodertalje Jr. (Sweden-Jr.),,,,,,,,,,,,,,
208,New York Rangers,Hank Kempf,US,D,19,2021,,Muskegon (USHL),,,,,,,,,,,,,,
209,Carolina Hurricanes,Nikita Guslistov,RU,C,19,2021,,Cherepovets (Russia),,,,,,,,,,,,,,
210,Florida Panthers,Braden Hache,US,D,18,2021,,Kingston Frontenacs (OHL),,,,,,,,,,,,,,
211,Tampa Bay Lightning,Robert Flinton,US,LW,18,2021,,St. Paul'S School (High-NH),,,,,,,,,,,,,,
212,Edmonton Oilers,Maximus Wanner,CA,D,18,2021,,Moose Jaw Warriors (WHL),,,,,,,,,,,,,,
213,Boston Bruins,Andre Gasseau,US,C,18,2021,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
214,Montreal Canadiens,Joe Vrbetic,CA,G,18,2021,,North Bay Battalion (OHL),,,,,,,,,,,,,,
215,Pittsburgh Penguins,Daniel Laatsch,US,D,19,2021,,Sioux City (USHL),,,,,,,,,,,,,,
216,Chicago Blackhawks,Jalen Luypen,CA,C,19,2021,,Edmonton Oil Kings (WHL),,,,,,,,,,,,,,
217,Boston Bruins,Ty Gallagher,US,D,18,2021,,USA U-18 (U.S. NTDP),,,,,,,,,,,,,,
218,Pittsburgh Penguins,Kirill Tankov,RU,C,19,2021,,Ska-Varyagi (Russia-Jr.),,,,,,,,,,,,,,
219,Carolina Hurricanes,Joel Nystrom,SE,D,19,2021,,Farjestad (Sweden),,,,,,,,,,,,,,
220,Colorado Avalanche,Taylor Makar,CA,LW,20,2021,,Brooks (AJHL),,,,,,,,,,,,,,
221,New York Islanders,Tomas Machu,CZ,D,18,2021,,Sumperk (Czech-2),,,,,,,,,,,,,,
222,Vegas Golden Knights,Carl Lindbom,SE,G,18,2021,,Djurgarden Jr. (Sweden-Jr.),,,,,,,,,,,,,,
223,Arizona Coyotes,Samuel Lipkin,US,LW,18,2021,,Chicago (USHL),,,,,,,,,,,,,,
224,Tampa Bay Lightning,Niko Huuhtanen,FI,RW,18,2021,,Tappara Jr. (Finland-Jr.),,,,,,,,,,,,,,
