Overall,Team,Player,Nat.,Pos,Age,Start,End,Amateur Team,GP,G,A,PTS,+/-,PIM,GP,W,L,T/O,SV%,GAA,PS,Group
71,Montreal Canadiens,Connor Crisp,CA,LW,19,2013,,Erie (OHL),,,,,,,,,,,,,,
72,Philadelphia Flyers,Tyrell Goulbourne,CA,LW,19,2013,2019,Kelowna (WHL),11,0,0,0,-2,2,,,,,,,-0.2,
73,New Jersey Devils,Ryan Kujawinski,CA,C,18,2013,,Kingston (OHL),,,,,,,,,,,,,,
74,Chicago Blackhawks,John Hayden,US,C,18,2013,2022,USA U-18 (USHL),240,15,20,35,-31,283,,,,,,,0,
75,New York Rangers,Pavel Buchnevich,RU,LW,18,2013,2022,Cherepovets 2 (Russia-Jr.),374,109,162,271,36,146,,,,,,,28.8,
76,New York Islanders,Taylor Cammarata,US,C/LW,18,2013,,Waterloo (USHL),,,,,,,,,,,,,,
77,Pittsburgh Penguins,Jake Guentzel,US,C,18,2013,2022,Sioux City (USHL),375,161,180,341,42,164,,,,,,,39.6,
78,Ottawa Senators,Marcus Hogberg,SE,G,18,2013,2021,Linkoping Jr. (Sweden-Jr.),42,0,0,0,0,0,42,9,17,9,0.894,3.39,4.8,
79,Detroit Red Wings,Mattias Janmark,SE,C,20,2013,2022,AIK (Sweden),420,66,92,158,-19,107,,,,,,,12.4,
80,New York Rangers,Anthony Duclair,CA,LW,18,2013,2022,Quebec (QMJHL),470,120,132,252,43,163,,,,,,,28.5,
81,Minnesota Wild,Kurtis Gabriel,CA,RW,20,2013,2022,Owen Sound (OHL),51,2,3,5,2,153,,,,,,,0.3,
82,Toronto Maple Leafs,Carter Verhaeghe,CA,C,18,2013,2022,Niagara (OHL),173,51,53,104,39,87,,,,,,,11.9,
83,Edmonton Oilers,Bogdan Yakimov,RU,C,18,2013,2015,Nizhnekamsk 2 (Russia-Jr.),1,0,0,0,-1,0,,,,,,,-0.1,
84,Winnipeg Jets,Jimmy Lodge,US,C,18,2013,,Saginaw (OHL),,,,,,,,,,,,,,
85,Vancouver Canucks,Cole Cassels,US,C,18,2013,,Oshawa (OHL),,,,,,,,,,,,,,
86,Montreal Canadiens,Sven Andrighetto,CH,RW,20,2013,2019,Rouyn-Noranda (QMJHL),216,31,52,83,-3,42,,,,,,,7.5,
87,Anaheim Ducks,Keaton Thompson,US,D,18,2013,,USA U-18 (USHL),,,,,,,,,,,,,,
88,Edmonton Oilers,Anton Slepyshev,RU,LW,19,2013,2018,Ufa (Russia),102,10,13,23,-4,14,,,,,,,1.4,
89,Columbus Blue Jackets,Oliver Bjorkstrand,DK,RW,18,2013,2022,Portland (WHL),382,111,123,234,-20,74,,,,,,,24.7,
90,Boston Bruins,Peter Cehlarik,SK,LW,18,2013,2020,Lulea Jr. (Sweden-Jr.),40,5,6,11,4,10,,,,,,,1,
91,Winnipeg Jets,J.C. Lipon,CA,RW,20,2013,2016,Kamloops (WHL),9,0,1,1,0,5,,,,,,,0,
92,Florida Panthers,Evan Cowley,CA,G,18,2013,,Wichita Falls (NAHL),,,,,,,,,,,,,,
93,Colorado Avalanche,Mason Geertsen,CA,D,18,2013,2022,Vancouver (WCHL),25,0,0,0,-6,77,,,,,,,-0.3,
94,Edmonton Oilers,Jackson Houck,CA,RW,18,2013,,Vancouver (WCHL),,,,,,,,,,,,,,
95,Nashville Predators,Felix Girard,CA,C,19,2013,,Baie-Comeau (QMJHL),,,,,,,,,,,,,,
96,Edmonton Oilers,Kyle Platzer,CA,C,18,2013,,London (OHL),,,,,,,,,,,,,,
97,Florida Panthers,Michael Downing,US,D,18,2013,,Dubuque (USHL),,,,,,,,,,,,,,
98,Florida Panthers,Matt Buckles,CA,C,18,2013,,St. Michaels (OJHL),,,,,,,,,,,,,,
99,Nashville Predators,Juuse Saros,FI,G,18,2013,2022,HPK Jr. (Finland-Jr.),222,0,4,4,0,2,222,114,72,20,0.92,2.54,44.8,
100,New Jersey Devils,Miles Wood,US,LW,18,2013,2022,Nobles (High-MA),326,65,56,121,-64,351,,,,,,,10.3,
101,Dallas Stars,Nicholas Paul,CA,LW,18,2013,2022,Brampton (OHL),248,34,46,80,-28,92,,,,,,,4.7,
102,Ottawa Senators,Tobias Lindberg,SE,RW,18,2013,2016,Djurgarden Jr. (Sweden-Jr.),6,0,2,2,0,4,,,,,,,0.1,
103,Los Angeles Kings,Justin Auger,CA,RW,19,2013,2018,Guelph (OHL),2,0,0,0,-1,0,,,,,,,-0.1,
104,Winnipeg Jets,Andrew Copp,US,C,19,2013,2022,Michigan (CCHA),483,82,120,202,69,90,,,,,,,19.7,
105,Columbus Blue Jackets,Nick Moutrey,CA,C/LW,18,2013,,Saginaw (OHL),,,,,,,,,,,,,,
106,New York Islanders,Stephon Williams,US,G,20,2013,,Minnesota State (WCHA),,,,,,,,,,,,,,
107,Minnesota Wild,Dylan Labbe,CA,D,18,2013,,Shawinigan (QMJHL),,,,,,,,,,,,,,
108,Ottawa Senators,Ben Harpur,CA,D,18,2013,2022,Guelph (OHL),156,1,14,15,-42,123,,,,,,,0.8,
109,Detroit Red Wings,David Pope,CA,LW,18,2013,,West Kelowna (BCHL),,,,,,,,,,,,,,
110,New York Rangers,Ryan Graves,CA,D,18,2013,2022,PEI (QMJHL),224,20,54,74,50,126,,,,,,,16.2,
111,Chicago Blackhawks,Robin Norell,SE,D,18,2013,,Djurgarden Jr. (Sweden-Jr.),,,,,,,,,,,,,,
112,St. Louis Blues,Zach Pochiro,US,LW,19,2013,,Prince George (WHL),,,,,,,,,,,,,,
113,Edmonton Oilers,Aidan Muir,CA,W,18,2013,,Victory Honda Midget (MWEHL),,,,,,,,,,,,,,
114,Winnipeg Jets,Jan Kostalek,CZ,D,18,2013,,Rimouski (QMJHL),,,,,,,,,,,,,,
115,Vancouver Canucks,Jordan Subban,CA,D,18,2013,,Belleville (OHL),,,,,,,,,,,,,,
116,Montreal Canadiens,Martin Reway,CZ,LW,18,2013,,Gatineau (QMJHL),,,,,,,,,,,,,,
117,San Jose Sharks,Fredrik Bergvik,SE,G,18,2013,,Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
118,Los Angeles Kings,Hudson Fasching,US,RW,18,2013,2022,USA U-18 (USHL),38,1,2,3,-6,8,,,,,,,-0.3,
119,Pittsburgh Penguins,Ryan Segalla,US,D,18,2013,,Salisbury (HIGH-CT),,,,,,,,,,,,,,
120,Boston Bruins,Ryan Fitzgerald,US,C,18,2013,,Valley (EJHL),,,,,,,,,,,,,,
121,Chicago Blackhawks,Tyler Motte,US,C,18,2013,2022,USA U-18 (USHL),269,35,27,62,-22,76,,,,,,,3.5,
122,Florida Panthers,Christopher Clapperton,CA,LW,19,2013,,Blainville-Boisbriand (QMJHL),,,,,,,,,,,,,,
123,Colorado Avalanche,Will Butcher,US,D,18,2013,2022,USA U-18 (USHL),275,16,98,114,-37,34,,,,,,,16.1,
124,Tampa Bay Lightning,Kristers Gudlevskis,LV,G,21,2013,2017,Riga 2 (Russia-Jr.),3,0,0,0,0,0,3,1,0,1,0.959,1.37,0.8,
125,Nashville Predators,Saku Maenalanen,FI,RW,19,2013,2019,Karpat Jr. (Finland-Jr.),34,4,4,8,0,20,,,,,,,0.7,
126,Carolina Hurricanes,Brent Pedersen,CA,LW,18,2013,,Kitchener (OHL),,,,,,,,,,,,,,
127,Winnipeg Jets,Tucker Poolman,US,D,20,2013,2022,Omaha (USHL),160,6,16,22,1,38,,,,,,,5.3,
128,Edmonton Oilers,Evan Campbell,CA,LW,20,2013,,Langley (BCHL),,,,,,,,,,,,,,
129,Buffalo Sabres,Calvin Petersen,US,G,18,2013,2022,Waterloo (USHL),91,0,1,1,0,2,91,39,39,8,0.908,2.83,15.5,
130,Buffalo Sabres,Gustav Possler,SE,RW,18,2013,,Modo Jr. (Sweden-Jr.),,,,,,,,,,,,,,
131,Dallas Stars,Cole Ully,CA,LW,18,2013,,Kamloops (WHL),,,,,,,,,,,,,,
132,Philadelphia Flyers,Terrance Amorosa,CA,D,18,2013,,Holderness (High-NH),,,,,,,,,,,,,,
133,Phoenix Coyotes,Connor Clifton,US,D,18,2013,2022,USA U-18 (USHL),154,5,15,20,17,97,,,,,,,6.6,
134,Chicago Blackhawks,Luke Johnson,US,C,18,2013,2021,Lincoln (USHL),32,1,1,2,-16,13,,,,,,,-1,
135,Calgary Flames,Eric Roy,CA,D,18,2013,,Brandon (WHL),,,,,,,,,,,,,,
136,New York Islanders,Victor CrusRydberg,SE,C,18,2013,,Linkoping Jr. (Sweden-Jr.),,,,,,,,,,,,,,
137,Minnesota Wild,Carson Soucy,CA,D,19,2013,2022,Spruce Grove (AJHL),172,18,34,52,43,118,,,,,,,12.5,
138,Ottawa Senators,Vincent Dunn,CA,C,18,2013,,Val-D'Or (QMJHL),,,,,,,,,,,,,,
139,Detroit Red Wings,Mitchell Wheaton,CA,D,18,2013,,Kelowna (WHL),,,,,,,,,,,,,,
140,Nashville Predators,Teemu Kivihalme,US,D,18,2013,,Burnsville (High-MN),,,,,,,,,,,,,,
141,San Jose Sharks,Michael Brodzinski,US,D,18,2013,,Muskegon (USHL),,,,,,,,,,,,,,
142,Toronto Maple Leafs,Fabrice Herzog,CH,RW,18,2013,,Zug Jr. (Swiss-Jr.),,,,,,,,,,,,,,
143,Buffalo Sabres,Anthony Florentino,US,D,18,2013,,Selects U18 - South Kent (HIGH-CT),,,,,,,,,,,,,,
144,Washington Capitals,Blake Heinrich,US,D,18,2013,,Sioux City (USHL),,,,,,,,,,,,,,
145,Vancouver Canucks,Anton Cederholm,SE,D,18,2013,,Rogle Jr. (Sweden-Jr.),,,,,,,,,,,,,,
146,Los Angeles Kings,Patrik Bartosak,CZ,G,20,2013,,Red Deer (WHL),,,,,,,,,,,,,,
147,Anaheim Ducks,Grant Besse,US,RW,19,2013,,Benilde-St.Margaret's (High-MN),,,,,,,,,,,,,,
148,Los Angeles Kings,Jonny Brodzinski,US,C,20,2013,2022,St. Cloud State (WCHA),84,8,7,15,7,24,,,,,,,1.3,
149,Dallas Stars,Matej Paulovic,SK,LW,18,2013,,Farjestad Jr. (Sweden-Jr.),,,,,,,,,,,,,,
150,Boston Bruins,Wiley Sherman,US,D,18,2013,,Hotchkiss School (HIGH-CT),,,,,,,,,,,,,,
151,San Jose Sharks,Gage Ausmus,US,D,18,2013,,USA U-18 (USHL),,,,,,,,,,,,,,
152,Florida Panthers,Joshua Brown,CA,D,19,2013,2022,Oshawa (OHL),171,4,13,17,-10,134,,,,,,,3.4,
153,Colorado Avalanche,Ben Storm,US,D,19,2013,,Muskegon (USHL),,,,,,,,,,,,,,
154,Tampa Bay Lightning,Henri Ikonen,FI,LW,19,2013,,Kingston (OHL),,,,,,,,,,,,,,
155,Nashville Predators,Emil Pettersson,SE,C,19,2013,,Timra Jr. (Sweden-Jr.),,,,,,,,,,,,,,
156,Carolina Hurricanes,Tyler Ganly,CA,D,18,2013,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
157,Calgary Flames,Tim Harrison,US,RW,19,2013,,Dexter Prep (High-MA),,,,,,,,,,,,,,
158,Edmonton Oilers,Ben Betker,CA,D,18,2013,,Everett (WHL),,,,,,,,,,,,,,
159,Buffalo Sabres,Sean Malone,US,C,18,2013,2021,USA U-18 (USHL),2,0,1,1,-1,2,,,,,,,0,
160,New Jersey Devils,Myles Bell,CA,RW,20,2013,,Kelowna (WHL),,,,,,,,,,,,,,
161,Ottawa Senators,Chris Leblanc,US,RW,20,2013,,South Shore (EJHL),,,,,,,,,,,,,,
162,Philadelphia Flyers,Merrick Madsen,US,G,18,2013,,Proctor Academy (High-NH),,,,,,,,,,,,,,
163,Phoenix Coyotes,Brendan Burke,US,G,18,2013,,Portland (WHL),,,,,,,,,,,,,,
164,Pittsburgh Penguins,Dane Birks,CA,D,18,2013,,Merritt (BCHL),,,,,,,,,,,,,,
165,Columbus Blue Jackets,Markus Soberg,NO,RW,18,2013,,Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,,,
166,New York Islanders,Alan Quine,CA,C,20,2013,2020,Belleville (OHL),106,10,18,28,-5,22,,,,,,,1.6,
167,Minnesota Wild,Avery Peterson,US,C,18,2013,,Grand Rapids (High-MN),,,,,,,,,,,,,,
168,Ottawa Senators,Quentin Shore,US,C,19,2013,,Denver (WCHA),,,,,,,,,,,,,,
169,Detroit Red Wings,Marc McNulty,CA,D,18,2013,,Prince George (WHL),,,,,,,,,,,,,,
170,New York Rangers,Mackenzie Skapski,CA,G,19,2013,2015,Kootenay (WHL),2,0,0,0,0,0,2,2,0,0,0.978,0.5,0.6,
171,Nashville Predators,Tommy Veilleux,CA,LW,18,2013,,Victoriaville (QMJHL),,,,,,,,,,,,,,
172,Toronto Maple Leafs,Antoine Bibeau,CA,G,19,2013,2020,PEI (QMJHL),4,0,0,0,0,0,4,2,1,0,0.907,2.54,0.5,
173,St. Louis Blues,Santeri Saari,FI,D,18,2013,,Jokerit Jr. (Finland-Jr.),,,,,,,,,,,,,,
174,Washington Capitals,Brian Pinho,US,C,18,2013,2021,St. John'S Prep (High-MA),2,0,0,0,-2,0,,,,,,,-0.1,
175,Vancouver Canucks,Mike Williamson,CA,D,20,2013,,Spruce Grove (AJHL),,,,,,,,,,,,,,
176,Montreal Canadiens,Jeremy Gregoire,CA,C,18,2013,,Baie-Comeau (QMJHL),,,,,,,,,,,,,,
177,Anaheim Ducks,Miro Aaltonen,FI,C,20,2013,,Blues (Finland),,,,,,,,,,,,,,
178,Los Angeles Kings,Zachary Leslie,CA,D,19,2013,,Guelph (OHL),,,,,,,,,,,,,,
179,Pittsburgh Penguins,Blaine Byron,CA,C,18,2013,,Smiths Falls (CCHL),,,,,,,,,,,,,,
180,Boston Bruins,Anton Blidh,SE,LW,18,2013,2022,Frolunda Jr. (Sweden-Jr.),70,4,8,12,-11,37,,,,,,,0.1,
181,Chicago Blackhawks,Anthony Louis,US,C,18,2013,,USA U-18 (USHL),,,,,,,,,,,,,,
182,Dallas Stars,Aleksi Makela,FI,D,18,2013,,Ilves Jr. (Finland-Jr.),,,,,,,,,,,,,,
183,Colorado Avalanche,Wilhelm Westlund,SE,D,18,2013,,Farjestad Jr. (Sweden-Jr.),,,,,,,,,,,,,,
184,Tampa Bay Lightning,Saku Salminen,FI,C,18,2013,,K-Vantaa (Finland-2),,,,,,,,,,,,,,
185,Nashville Predators,Wade Murphy,CA,RW,19,2013,,Penticton (BCHL),,,,,,,,,,,,,,
186,Tampa Bay Lightning,Joel Vermin,CH,RW,21,2013,2017,Bern (Swiss),24,0,4,4,3,4,,,,,,,0.2,
187,Calgary Flames,Rushan Rafikov,RU,D,18,2013,,Yaroslavl 2 (Russia-Jr.),,,,,,,,,,,,,,
188,Edmonton Oilers,Gregory Chase,CA,C/RW,18,2013,,Calgary (WHL),,,,,,,,,,,,,,
189,Buffalo Sabres,Eric Locke,US,C,19,2013,,Saginaw (OHL),,,,,,,,,,,,,,
190,Winnipeg Jets,Brenden Kichton,CA,D,21,2013,,Spokane (WHL),,,,,,,,,,,,,,
191,Los Angeles Kings,Dominik Kubalik,CZ,LW,18,2013,2022,Sudbury (OHL),202,62,54,116,-17,50,,,,,,,12.6,
192,Philadelphia Flyers,David Drake,US,D,18,2013,,Des Moines (USHL),,,,,,,,,,,,,,
193,Phoenix Coyotes,Jedd Soleway,CA,C,19,2013,,Penticton (BCHL),,,,,,,,,,,,,,
194,Winnipeg Jets,Marcus Karlstrom,SE,D,18,2013,,AIK U18 (Sweden-Jr.),,,,,,,,,,,,,,
195,Columbus Blue Jackets,Peter Quenneville,CA,C/RW,19,2013,,Dubuque (USHL),,,,,,,,,,,,,,
196,New York Islanders,Kyle Burroughs,CA,D,18,2013,2022,Regina (WHL),47,1,5,6,-2,44,,,,,,,1.1,
197,Minnesota Wild,Nolan De Jong,CA,D,18,2013,,Victoria (WHL),,,,,,,,,,,,,,
198,Calgary Flames,John Gilmour,CA,D,20,2013,2020,Providence (H-East),37,2,3,5,-16,18,,,,,,,0.1,
199,Detroit Red Wings,Hampus Melen,SE,RW,18,2013,,Tingsryd (Sweden-Jr.),,,,,,,,,,,,,,
200,Minnesota Wild,Alexandre Belanger,CA,G,18,2013,,Rouyn-Noranda (QMJHL),,,,,,,,,,,,,,
201,San Jose Sharks,Jacob Jackson,US,C,18,2013,,Tartan (High-MN),,,,,,,,,,,,,,
202,Toronto Maple Leafs,Andreas Johnson,SE,LW,18,2013,2022,Frolunda Jr. (Sweden-Jr.),246,48,65,113,15,88,,,,,,,10.4,
203,Nashville Predators,Janne Juvonen,FI,G,18,2013,,Pelicans Jr. (Finland-Jr.),,,,,,,,,,,,,,
204,Washington Capitals,Tyler Lewington,CA,D,18,2013,2022,Medicine Hat (WHL),12,1,2,3,4,40,,,,,,,0.8,
205,Vancouver Canucks,Miles Liberati,US,D,18,2013,,London (OHL),,,,,,,,,,,,,,
206,Florida Panthers,MacKenzie Weegar,CA,D,19,2013,2022,Halifax (QMJHL),306,27,94,121,77,259,,,,,,,23.5,
207,San Jose Sharks,Emil Galimov,RU,LW,21,2013,,Yaroslavl (Russia),,,,,,,,,,,,,,
208,New Jersey Devils,Anthony Brodeur,US,G,18,2013,,Shattuck-St.Marys Prep (High-MN),,,,,,,,,,,,,,
209,Pittsburgh Penguins,Troy Josephs,CA,C,19,2013,,St. Michaels (OJHL),,,,,,,,,,,,,,
210,Boston Bruins,Mitchell Dempsey,CA,LW,18,2013,,Sault Ste. Marie (OHL),,,,,,,,,,,,,,
211,Chicago Blackhawks,Robin Press,SE,D,18,2013,,Sodertalje (Sweden-2),,,,,,,,,,,,,,
